vm_policy;link_policy;wf_policy;# units: packetId; src; dst; psize; delay(ms); proc_delay(ms); prop_delay(ms); trans_delay(ms); queue_delay(ms)
LWFF;First;PSO;25;app0;db0;100000000;57411.2058;250.0;0.402;16000.0;41160.8039
LWFF;First;PSO;25;app0;db0;100000000;57411.2058;250.0;0.402;16000.0;41160.8039
LWFF;First;PSO;25;app0;db0;100000000;57411.2058;250.0;0.402;16000.0;41160.8039
LWFF;First;PSO;25;app0;db0;100000000;57411.2058;250.0;0.402;16000.0;41160.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039
LWFF;First;PSO;33;app0;db0;75000000;58311.6078;450.0;0.402;12000.0;45861.2058
LWFF;First;PSO;33;app0;db0;75000000;58311.6078;450.0;0.402;12000.0;45861.2058
LWFF;First;PSO;33;app0;db0;75000000;58311.6078;450.0;0.402;12000.0;45861.2058
LWFF;First;PSO;33;app0;db0;75000000;58311.6078;450.0;0.402;12000.0;45861.2058
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039
LWFF;First;PSO;30;db0;app0;5000000;62111.6078;12500.0;0.402;800.0;48811.2059
LWFF;First;PSO;30;db0;app0;5000000;62111.6078;12500.0;0.402;800.0;48811.2059
LWFF;First;PSO;30;db0;app0;5000000;62111.6078;12500.0;0.402;800.0;48811.2059
LWFF;First;PSO;30;db0;app0;5000000;62111.6078;12500.0;0.402;800.0;48811.2059
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039
LWFF;First;PSO;41;app0;db0;100000000;72801.6078;15.0;0.402;16000.0;56786.2058
LWFF;First;PSO;41;app0;db0;100000000;72801.6078;15.0;0.402;16000.0;56786.2058
LWFF;First;PSO;41;app0;db0;100000000;72801.6078;15.0;0.402;16000.0;56786.2058
LWFF;First;PSO;41;app0;db0;100000000;72801.6078;15.0;0.402;16000.0;56786.2058
LWFF;First;PSO;44;web1;app0;100000000;73241.6078;100.0;0.402;16000.0;57141.2059
LWFF;First;PSO;44;web1;app0;100000000;73241.6078;100.0;0.402;16000.0;57141.2059
LWFF;First;PSO;44;web1;app0;100000000;73241.6078;100.0;0.402;16000.0;57141.2059
LWFF;First;PSO;44;web1;app0;100000000;73241.6078;100.0;0.402;16000.0;57141.2059
LWFF;First;PSO;2;db0;app0;100000000;73551.6078;150.0;0.402;16000.0;57401.2059
LWFF;First;PSO;2;db0;app0;100000000;73551.6078;150.0;0.402;16000.0;57401.2059
LWFF;First;PSO;2;db0;app0;100000000;73551.6078;150.0;0.402;16000.0;57401.2059
LWFF;First;PSO;2;db0;app0;100000000;73551.6078;150.0;0.402;16000.0;57401.2059
LWFF;First;PSO;46;db0;app0;100000000;73541.6078;150.0;0.402;16000.0;57391.2059
LWFF;First;PSO;46;db0;app0;100000000;73541.6078;150.0;0.402;16000.0;57391.2059
LWFF;First;PSO;46;db0;app0;100000000;73541.6078;150.0;0.402;16000.0;57391.2059
LWFF;First;PSO;46;db0;app0;100000000;73541.6078;150.0;0.402;16000.0;57391.2059
LWFF;First;PSO;10;db0;app0;100000000;73531.6078;150.0;0.402;16000.0;57381.2059
LWFF;First;PSO;10;db0;app0;100000000;73531.6078;150.0;0.402;16000.0;57381.2059
LWFF;First;PSO;10;db0;app0;100000000;73531.6078;150.0;0.402;16000.0;57381.2059
LWFF;First;PSO;10;db0;app0;100000000;73531.6078;150.0;0.402;16000.0;57381.2059
LWFF;First;PSO;18;db0;app0;100000000;73521.6078;200.0;0.402;16000.0;57321.2058
LWFF;First;PSO;18;db0;app0;100000000;73521.6078;200.0;0.402;16000.0;57321.2058
LWFF;First;PSO;18;db0;app0;100000000;73521.6078;200.0;0.402;16000.0;57321.2058
LWFF;First;PSO;18;db0;app0;100000000;73521.6078;200.0;0.402;16000.0;57321.2058
LWFF;First;PSO;25;app0;db0;100000000;73661.6078;250.0;0.402;16000.0;57411.2058
LWFF;First;PSO;25;app0;db0;100000000;73661.6078;250.0;0.402;16000.0;57411.2058
LWFF;First;PSO;25;app0;db0;100000000;73661.6078;250.0;0.402;16000.0;57411.2058
LWFF;First;PSO;25;app0;db0;100000000;73661.6078;250.0;0.402;16000.0;57411.2058
LWFF;First;PSO;34;db0;app0;100000000;74201.6078;350.0;0.402;16000.0;57851.2059
LWFF;First;PSO;34;db0;app0;100000000;74201.6078;350.0;0.402;16000.0;57851.2059
LWFF;First;PSO;34;db0;app0;100000000;74201.6078;350.0;0.402;16000.0;57851.2059
LWFF;First;PSO;34;db0;app0;100000000;74201.6078;350.0;0.402;16000.0;57851.2059
LWFF;First;PSO;49;app0;db0;100000000;76371.6078;950.0;0.402;16000.0;59421.2058
LWFF;First;PSO;49;app0;db0;100000000;76371.6078;950.0;0.402;16000.0;59421.2058
LWFF;First;PSO;49;app0;db0;100000000;76371.6078;950.0;0.402;16000.0;59421.2058
LWFF;First;PSO;49;app0;db0;100000000;76371.6078;950.0;0.402;16000.0;59421.2058
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039
LWFF;First;PSO;20;web1;app0;50000000;80881.6078;10000.0;0.402;8000.0;62881.2059
LWFF;First;PSO;20;web1;app0;50000000;80881.6078;10000.0;0.402;8000.0;62881.2059
LWFF;First;PSO;20;web1;app0;50000000;80881.6078;10000.0;0.402;8000.0;62881.2059
LWFF;First;PSO;20;web1;app0;50000000;80881.6078;10000.0;0.402;8000.0;62881.2059
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019
LWFF;First;PSO;14;db0;app0;75000000;86591.6078;7500.0;0.402;12000.0;67091.2058
LWFF;First;PSO;14;db0;app0;75000000;86591.6078;7500.0;0.402;12000.0;67091.2058
LWFF;First;PSO;14;db0;app0;75000000;86591.6078;7500.0;0.402;12000.0;67091.2058
LWFF;First;PSO;14;db0;app0;75000000;86591.6078;7500.0;0.402;12000.0;67091.2058
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039
LWFF;First;PSO;38;db0;app0;5000000;91721.6078;20000.0;0.402;800.0;70921.2058
LWFF;First;PSO;38;db0;app0;5000000;91721.6078;20000.0;0.402;800.0;70921.2058
LWFF;First;PSO;38;db0;app0;5000000;91721.6078;20000.0;0.402;800.0;70921.2058
LWFF;First;PSO;38;db0;app0;5000000;91721.6078;20000.0;0.402;800.0;70921.2058
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039
LWFF;First;PSO;6;db0;app0;100000000;102871.6078;7500.0;0.402;16000.0;79371.2059
LWFF;First;PSO;6;db0;app0;100000000;102871.6078;7500.0;0.402;16000.0;79371.2059
LWFF;First;PSO;6;db0;app0;100000000;102871.6078;7500.0;0.402;16000.0;79371.2059
LWFF;First;PSO;6;db0;app0;100000000;102871.6078;7500.0;0.402;16000.0;79371.2059
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039
LWFF;First;PSO;36;web1;app0;10000000;115261.6078;25000.0;0.402;1600.0;88661.2059
LWFF;First;PSO;36;web1;app0;10000000;115261.6078;25000.0;0.402;1600.0;88661.2059
LWFF;First;PSO;36;web1;app0;10000000;115261.6078;25000.0;0.402;1600.0;88661.2059
LWFF;First;PSO;36;web1;app0;10000000;115261.6078;25000.0;0.402;1600.0;88661.2059
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019
LWFF;First;PSO;21;app0;db0;100000000;122761.6078;12500.0;0.402;16000.0;94261.2058
LWFF;First;PSO;21;app0;db0;100000000;122761.6078;12500.0;0.402;16000.0;94261.2058
LWFF;First;PSO;21;app0;db0;100000000;122761.6078;12500.0;0.402;16000.0;94261.2058
LWFF;First;PSO;21;app0;db0;100000000;122761.6078;12500.0;0.402;16000.0;94261.2058
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039
LWFF;First;PSO;22;db0;app0;100000000;132711.6078;15000.0;0.402;16000.0;101711.2058
LWFF;First;PSO;22;db0;app0;100000000;132711.6078;15000.0;0.402;16000.0;101711.2058
LWFF;First;PSO;22;db0;app0;100000000;132711.6078;15000.0;0.402;16000.0;101711.2058
LWFF;First;PSO;22;db0;app0;100000000;132711.6078;15000.0;0.402;16000.0;101711.2058
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019
LWFF;First;PSO;29;app0;db0;100000000;142781.6078;17500.0;0.402;16000.0;109281.2059
LWFF;First;PSO;29;app0;db0;100000000;142781.6078;17500.0;0.402;16000.0;109281.2059
LWFF;First;PSO;29;app0;db0;100000000;142781.6078;17500.0;0.402;16000.0;109281.2059
LWFF;First;PSO;29;app0;db0;100000000;142781.6078;17500.0;0.402;16000.0;109281.2059
LWFF;First;PSO;37;app0;db0;20000000;171471.6078;37500.0;0.402;3200.0;130771.2058
LWFF;First;PSO;37;app0;db0;20000000;171471.6078;37500.0;0.402;3200.0;130771.2058
LWFF;First;PSO;37;app0;db0;20000000;171471.6078;37500.0;0.402;3200.0;130771.2058
LWFF;First;PSO;37;app0;db0;20000000;171471.6078;37500.0;0.402;3200.0;130771.2058
LWFF;First;SJF;0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9900.201
LWFF;First;SJF;0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9900.201
LWFF;First;SJF;8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5900.201
LWFF;First;SJF;8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5900.201
LWFF;First;SJF;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.402
LWFF;First;SJF;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.402
LWFF;First;SJF;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.402
LWFF;First;SJF;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.402
LWFF;First;SJF;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.402
LWFF;First;SJF;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.402
LWFF;First;SJF;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.402
LWFF;First;SJF;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.402
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039
LWFF;First;SJF;1;app0;db0;5000000;12301.6078;150.0;0.402;800.0;11351.2059
LWFF;First;SJF;1;app0;db0;5000000;12301.6078;150.0;0.402;800.0;11351.2059
LWFF;First;SJF;1;app0;db0;5000000;12301.6078;150.0;0.402;800.0;11351.2059
LWFF;First;SJF;1;app0;db0;5000000;12301.6078;150.0;0.402;800.0;11351.2059
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039
LWFF;First;SJF;12;web1;app0;5000000;10201.6078;1000.0;0.402;800.0;8401.2058
LWFF;First;SJF;12;web1;app0;5000000;10201.6078;1000.0;0.402;800.0;8401.2058
LWFF;First;SJF;12;web1;app0;5000000;10201.6078;1000.0;0.402;800.0;8401.2058
LWFF;First;SJF;12;web1;app0;5000000;10201.6078;1000.0;0.402;800.0;8401.2058
LWFF;First;SJF;24;web0;app0;10000000;9000.4019;200.0;0.201;800.0;8000.201
LWFF;First;SJF;24;web0;app0;10000000;9000.4019;200.0;0.201;800.0;8000.201
LWFF;First;SJF;16;web0;app0;75000000;13400.4019;200.0;0.201;6000.0;7200.201
LWFF;First;SJF;16;web0;app0;75000000;13400.4019;200.0;0.201;6000.0;7200.201
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039
LWFF;First;SJF;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.4019
LWFF;First;SJF;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.4019
LWFF;First;SJF;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.4019
LWFF;First;SJF;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.4019
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039
LWFF;First;SJF;4;web1;app0;20000000;23801.6078;1000.0;0.402;3200.0;19601.2058
LWFF;First;SJF;4;web1;app0;20000000;23801.6078;1000.0;0.402;3200.0;19601.2058
LWFF;First;SJF;4;web1;app0;20000000;23801.6078;1000.0;0.402;3200.0;19601.2058
LWFF;First;SJF;4;web1;app0;20000000;23801.6078;1000.0;0.402;3200.0;19601.2058
LWFF;First;SJF;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.4019
LWFF;First;SJF;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.4019
LWFF;First;SJF;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.4019
LWFF;First;SJF;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.4019
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019
LWFF;First;SJF;45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039
LWFF;First;SJF;45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039
LWFF;First;SJF;45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039
LWFF;First;SJF;45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039
LWFF;First;SJF;45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039
