time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
110.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
110.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
110.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
110.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
110.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
110.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
110.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
110.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
120.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
120.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
120.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
120.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
120.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
120.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
120.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
120.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
130.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
130.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
130.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
130.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
130.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
130.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
130.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
130.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
140.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
140.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
140.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
140.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
140.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
140.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
140.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
140.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
150.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
150.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
150.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
150.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
150.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
150.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
150.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
150.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
160.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
160.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
160.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
160.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
160.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
160.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
160.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
160.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
170.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
170.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
170.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
170.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
182.8;3;6.25;12.5;20.0;0.4274;LWFF;First;Priority
182.8;2;12.5;25.0;20.0;0.4279;LWFF;First;Priority
182.8;1;3.13;12.5;20.0;0.4272;LWFF;First;Priority
182.8;0;6.25;12.5;20.0;0.4274;LWFF;First;Priority
192.8;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
192.8;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
192.8;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
192.8;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
10.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
10.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
10.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
10.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
10.0;3;6.25;12.5;89.6;0.0712;LWFF;First;PSO
10.0;2;12.5;25.0;263.2;0.0741;LWFF;First;PSO
10.0;1;3.13;12.5;424.8;0.0757;LWFF;First;PSO
10.0;0;6.25;12.5;72.0;0.0709;LWFF;First;PSO
20.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
20.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
20.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
20.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
20.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
20.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
20.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
20.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
30.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
30.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
30.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
30.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
30.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
30.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
30.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
30.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
40.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
40.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
40.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
40.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
40.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
40.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
40.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
40.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
50.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
50.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
50.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
50.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
50.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
50.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
50.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
50.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
60.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
60.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
60.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
60.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
60.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
60.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
60.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
60.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
70.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
70.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
70.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
70.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
70.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
70.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
70.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
70.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
80.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
80.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
80.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
80.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
80.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
80.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
80.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
80.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
90.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
90.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
90.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
90.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
90.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
90.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
90.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
90.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
100.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
100.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
100.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
100.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
100.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
100.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
100.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
100.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
110.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
110.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
110.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
110.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
110.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
110.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
110.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
110.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
120.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
120.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
120.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
120.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
120.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
120.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
120.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
120.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
130.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
130.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
130.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
130.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
130.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
130.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
130.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
130.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
140.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
140.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
140.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
140.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
140.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
140.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
140.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
140.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
150.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
150.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
150.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
150.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
172.8;3;6.25;12.5;20.0;0.7612;LWFF;First;PSO
172.8;2;12.5;25.0;20.0;0.7622;LWFF;First;PSO
172.8;1;3.13;12.5;20.0;0.7609;LWFF;First;PSO
172.8;0;6.25;12.5;20.0;0.7612;LWFF;First;PSO
182.8;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
182.8;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
182.8;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
182.8;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
10.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
10.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
10.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
10.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
10.0;3;6.25;12.5;33.6;0.0704;LWFF;First;SJF
10.0;2;12.5;25.0;81.6;0.0716;LWFF;First;SJF
10.0;1;3.13;12.5;137.6;0.0717;LWFF;First;SJF
10.0;0;6.25;12.5;22.4;0.0702;LWFF;First;SJF
20.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
20.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
20.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
20.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
20.0;3;6.25;12.5;32.8;0.0704;LWFF;First;SJF
20.0;2;12.5;25.0;120.0;0.0721;LWFF;First;SJF
20.0;1;3.13;12.5;178.4;0.0723;LWFF;First;SJF
20.0;0;6.25;12.5;25.6;0.0703;LWFF;First;SJF
30.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
30.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
30.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
30.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
30.0;3;6.25;12.5;23.2;0.0703;LWFF;First;SJF
30.0;2;12.5;25.0;61.6;0.0713;LWFF;First;SJF
30.0;1;3.13;12.5;108.8;0.0713;LWFF;First;SJF
30.0;0;6.25;12.5;24.0;0.0703;LWFF;First;SJF
40.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
40.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
40.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
40.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
40.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
40.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
40.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
40.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
50.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
50.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
50.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
50.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
50.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
50.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
50.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
50.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
60.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
60.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
60.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
60.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
60.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
60.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
60.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
60.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
70.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
70.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
70.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
70.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
70.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
70.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
70.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
70.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
80.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
80.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
80.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
80.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
80.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
80.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
80.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
80.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
90.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
90.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
90.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
90.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
90.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
90.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
90.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
90.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
100.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
100.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
100.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
100.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
100.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
100.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
100.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
100.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
110.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
110.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
110.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
110.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
110.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
110.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
110.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
110.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
120.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
120.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
120.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
120.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
120.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
120.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
120.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
120.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
130.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
130.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
130.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
130.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
130.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
130.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
130.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
130.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
140.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
140.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
140.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
140.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
140.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
140.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
140.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
140.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
150.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
150.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
150.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
150.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
150.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
150.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
150.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
150.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
160.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
160.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
160.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
160.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
160.0;3;6.25;12.5;0.0;0.0699;LWFF;First;SJF
160.0;2;12.5;25.0;0.0;0.0704;LWFF;First;SJF
160.0;1;3.13;12.5;0.0;0.0698;LWFF;First;SJF
160.0;0;6.25;12.5;0.0;0.0699;LWFF;First;SJF
170.0;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
170.0;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
170.0;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
170.0;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
182.8;3;6.25;12.5;20.0;0.4274;LWFF;First;SJF
182.8;2;12.5;25.0;20.0;0.4279;LWFF;First;SJF
182.8;1;3.13;12.5;20.0;0.4272;LWFF;First;SJF
182.8;0;6.25;12.5;20.0;0.4274;LWFF;First;SJF
192.8;3;6.25;12.5;20.0;0.3338;LWFF;First;SJF
192.8;2;12.5;25.0;20.0;0.3343;LWFF;First;SJF
192.8;1;3.13;12.5;20.0;0.3337;LWFF;First;SJF
192.8;0;6.25;12.5;20.0;0.3338;LWFF;First;SJF
10.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
10.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
10.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
10.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
10.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
20.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
20.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
20.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
20.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
20.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
30.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
30.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
30.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
30.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
30.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
40.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
40.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
40.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
40.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
40.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
50.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
50.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
50.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
50.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
50.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
60.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
60.0;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
60.0;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
60.0;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
60.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
70.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;Priority
72.5;3;28.13;62.5;80.0;0.4195;MFF;BLA;Priority
72.5;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
72.5;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
72.5;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
82.5;3;28.13;62.5;80.0;0.3356;MFF;BLA;Priority
82.5;2;0.0;0.0;0.0;0.0;MFF;BLA;Priority
82.5;1;0.0;0.0;0.0;0.0;MFF;BLA;Priority
82.5;0;0.0;0.0;0.0;0.0;MFF;BLA;Priority
10.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
10.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
10.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
10.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
10.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;PSO
20.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
20.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
20.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
20.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
20.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;PSO
30.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
30.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
30.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
30.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
30.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;PSO
40.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
40.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
40.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
40.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
40.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;PSO
50.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
50.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
50.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
50.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
50.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;PSO
60.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
60.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
60.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
60.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
70.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;PSO
70.0;2;0.0;0.0;0.0;0.0;MFF;BLA;PSO
70.0;1;0.0;0.0;0.0;0.0;MFF;BLA;PSO
70.0;0;0.0;0.0;0.0;0.0;MFF;BLA;PSO
10.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;SJF
10.0;2;0.0;0.0;0.0;0.0;MFF;BLA;SJF
10.0;1;0.0;0.0;0.0;0.0;MFF;BLA;SJF
10.0;0;0.0;0.0;0.0;0.0;MFF;BLA;SJF
10.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;SJF
20.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;SJF
20.0;2;0.0;0.0;0.0;0.0;MFF;BLA;SJF
20.0;1;0.0;0.0;0.0;0.0;MFF;BLA;SJF
20.0;0;0.0;0.0;0.0;0.0;MFF;BLA;SJF
20.0;3;28.13;62.5;0.0;0.0718;MFF;BLA;SJF
30.0;3;28.13;62.5;80.0;0.3356;MFF;BLA;SJF
30.0;2;0.0;0.0;0.0;0.0;MFF;BLA;SJF
30.0;1;0.0;0.0;0.0;0.0;MFF;BLA;SJF
