# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
90;h_1;h_6;h_1->edge0->agg0->core0->agg2->edge3->h_6;250.0000;1124.00;248.27;6400.3465;0.0000;3799.9999;true
90;h_0;h_6;h_0->edge0->agg0->core0->agg2->edge3->h_6;250.0000;910.67;226.93;1280.3465;1719.6532;2999.9997;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1712.00;171.20;160.1000;2539.8997;2699.9997;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2199.9996;2199.9996;true
90;h_6;h_11;h_6->edge3->agg2->core1->agg3->edge5->h_11;142.8571;780.00;220.03;5600.4274;0.0000;1499.9996;true
90;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;285.7143;749.33;168.56;280.3789;8819.6211;9099.9999;true
90;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;250.0000;280.00;62.43;640.3570;7459.6426;8099.9996;true
90;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;498.67;191.89;16800.4274;0.0000;4199.9997;true
90;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;250.0000;280.00;62.43;320.3570;979.6429;1299.9999;true
90;h_11;h_10;h_11->edge5->h_10;1000.0000;164.00;16.40;800.1000;0.0000;699.9996;true
