0;1;2;vm_policy;link_policy;wf_policy
2810;7;51.88;LFF;BLA;PSO
2810;6;51.88;LFF;BLA;PSO
2820;12;52.0653;LFF;BLA;PSO
2820;11;52.0653;LFF;BLA;PSO
2820;10;52.0653;LFF;BLA;PSO
2820;9;52.0653;LFF;BLA;PSO
2820;8;52.0653;LFF;BLA;PSO
2820;7;52.0653;LFF;BLA;PSO
2820;6;52.0653;LFF;BLA;PSO
2830;12;52.2506;LFF;BLA;PSO
2830;11;52.2506;LFF;BLA;PSO
2830;10;52.2506;LFF;BLA;PSO
2830;9;52.2506;LFF;BLA;PSO
2830;8;52.2506;LFF;BLA;PSO
2830;7;52.2506;LFF;BLA;PSO
2830;6;52.2506;LFF;BLA;PSO
2840;12;52.4359;LFF;BLA;PSO
2840;11;52.4359;LFF;BLA;PSO
2840;10;52.4359;LFF;BLA;PSO
2840;9;52.4359;LFF;BLA;PSO
2840;8;52.4359;LFF;BLA;PSO
2840;7;52.4359;LFF;BLA;PSO
2840;6;52.4359;LFF;BLA;PSO
2850;12;52.6211;LFF;BLA;PSO
2850;11;52.6211;LFF;BLA;PSO
2850;10;52.6211;LFF;BLA;PSO
2850;9;52.6211;LFF;BLA;PSO
2850;8;52.6211;LFF;BLA;PSO
2850;7;52.6211;LFF;BLA;PSO
2850;6;52.6211;LFF;BLA;PSO
2860;12;52.8064;LFF;BLA;PSO
2860;11;52.8064;LFF;BLA;PSO
2860;10;52.8064;LFF;BLA;PSO
2860;9;52.8064;LFF;BLA;PSO
2860;8;52.8064;LFF;BLA;PSO
2860;7;52.8064;LFF;BLA;PSO
2860;6;52.8064;LFF;BLA;PSO
2870;12;52.9917;LFF;BLA;PSO
2870;11;52.9917;LFF;BLA;PSO
2870;10;52.9917;LFF;BLA;PSO
2870;9;52.9917;LFF;BLA;PSO
2870;8;52.9917;LFF;BLA;PSO
2870;7;52.9917;LFF;BLA;PSO
2870;6;52.9917;LFF;BLA;PSO
2880;12;53.177;LFF;BLA;PSO
2880;11;53.177;LFF;BLA;PSO
2880;10;53.177;LFF;BLA;PSO
2880;9;53.177;LFF;BLA;PSO
2880;8;53.177;LFF;BLA;PSO
2880;7;53.177;LFF;BLA;PSO
2880;6;53.177;LFF;BLA;PSO
2890;12;53.3622;LFF;BLA;PSO
2890;11;53.3622;LFF;BLA;PSO
2890;10;53.3622;LFF;BLA;PSO
2890;9;53.3622;LFF;BLA;PSO
2890;8;53.3622;LFF;BLA;PSO
2890;7;53.3622;LFF;BLA;PSO
2890;6;53.3622;LFF;BLA;PSO
2900;12;53.5475;LFF;BLA;PSO
2900;11;53.5475;LFF;BLA;PSO
2900;10;53.5475;LFF;BLA;PSO
2900;9;53.5475;LFF;BLA;PSO
2900;8;53.5475;LFF;BLA;PSO
2900;7;53.5475;LFF;BLA;PSO
2900;6;53.5475;LFF;BLA;PSO
2910;12;53.7328;LFF;BLA;PSO
2910;11;53.7328;LFF;BLA;PSO
2910;10;53.7328;LFF;BLA;PSO
2910;9;53.7328;LFF;BLA;PSO
2910;8;53.7328;LFF;BLA;PSO
2910;7;53.7328;LFF;BLA;PSO
2910;6;53.7328;LFF;BLA;PSO
2920;12;53.9181;LFF;BLA;PSO
2920;11;53.9181;LFF;BLA;PSO
2920;10;53.9181;LFF;BLA;PSO
2920;9;53.9181;LFF;BLA;PSO
2920;8;53.9181;LFF;BLA;PSO
2920;7;53.9181;LFF;BLA;PSO
2920;6;53.9181;LFF;BLA;PSO
2930;12;54.1034;LFF;BLA;PSO
2930;11;54.1034;LFF;BLA;PSO
2930;10;54.1034;LFF;BLA;PSO
2930;9;54.1034;LFF;BLA;PSO
2930;8;54.1034;LFF;BLA;PSO
2930;7;54.1034;LFF;BLA;PSO
2930;6;54.1034;LFF;BLA;PSO
2940;12;54.2886;LFF;BLA;PSO
2940;11;54.2886;LFF;BLA;PSO
2940;10;54.2886;LFF;BLA;PSO
2940;9;54.2886;LFF;BLA;PSO
2940;8;54.2886;LFF;BLA;PSO
2940;7;54.2886;LFF;BLA;PSO
2940;6;54.2886;LFF;BLA;PSO
2950;12;54.4739;LFF;BLA;PSO
2950;11;54.4739;LFF;BLA;PSO
2950;10;54.4739;LFF;BLA;PSO
2950;9;54.4739;LFF;BLA;PSO
2950;8;54.4739;LFF;BLA;PSO
2950;7;54.4739;LFF;BLA;PSO
2950;6;54.4739;LFF;BLA;PSO
2960;12;54.6592;LFF;BLA;PSO
2960;11;54.6592;LFF;BLA;PSO
2960;10;54.6592;LFF;BLA;PSO
2960;9;54.6592;LFF;BLA;PSO
2960;8;54.6592;LFF;BLA;PSO
2960;7;54.6592;LFF;BLA;PSO
2960;6;54.6592;LFF;BLA;PSO
2970;12;54.8445;LFF;BLA;PSO
2970;11;54.8445;LFF;BLA;PSO
2970;10;54.8445;LFF;BLA;PSO
2970;9;54.8445;LFF;BLA;PSO
2970;8;54.8445;LFF;BLA;PSO
2970;7;54.8445;LFF;BLA;PSO
2970;6;54.8445;LFF;BLA;PSO
2980;12;55.0297;LFF;BLA;PSO
2980;11;55.0297;LFF;BLA;PSO
2980;10;55.0297;LFF;BLA;PSO
2980;9;55.0297;LFF;BLA;PSO
2980;8;55.0297;LFF;BLA;PSO
2980;7;55.0297;LFF;BLA;PSO
2980;6;55.0297;LFF;BLA;PSO
2990;12;55.215;LFF;BLA;PSO
2990;11;55.215;LFF;BLA;PSO
2990;10;55.215;LFF;BLA;PSO
2990;9;55.215;LFF;BLA;PSO
2990;8;55.215;LFF;BLA;PSO
2990;7;55.215;LFF;BLA;PSO
2990;6;55.215;LFF;BLA;PSO
3000;12;55.4003;LFF;BLA;PSO
3000;11;55.4003;LFF;BLA;PSO
3000;10;55.4003;LFF;BLA;PSO
3000;9;55.4003;LFF;BLA;PSO
3000;8;55.4003;LFF;BLA;PSO
3000;7;55.4003;LFF;BLA;PSO
3000;6;55.4003;LFF;BLA;PSO
3010;12;55.5856;LFF;BLA;PSO
3010;11;55.5856;LFF;BLA;PSO
3010;10;55.5856;LFF;BLA;PSO
3010;9;55.5856;LFF;BLA;PSO
3010;8;55.5856;LFF;BLA;PSO
3010;7;55.5856;LFF;BLA;PSO
3010;6;55.5856;LFF;BLA;PSO
10;12;0.1853;LFF;BLA;SJF
10;11;0.1853;LFF;BLA;SJF
10;10;0.1853;LFF;BLA;SJF
10;9;0.1853;LFF;BLA;SJF
10;8;0.1853;LFF;BLA;SJF
10;7;0.1853;LFF;BLA;SJF
10;6;0.1853;LFF;BLA;SJF
20;12;0.3706;LFF;BLA;SJF
20;11;0.3706;LFF;BLA;SJF
20;10;0.3706;LFF;BLA;SJF
20;9;0.3706;LFF;BLA;SJF
20;8;0.3706;LFF;BLA;SJF
20;7;0.3706;LFF;BLA;SJF
20;6;0.3706;LFF;BLA;SJF
30;12;0.5558;LFF;BLA;SJF
30;11;0.5558;LFF;BLA;SJF
30;10;0.5558;LFF;BLA;SJF
30;9;0.5558;LFF;BLA;SJF
30;8;0.5558;LFF;BLA;SJF
30;7;0.5558;LFF;BLA;SJF
30;6;0.5558;LFF;BLA;SJF
40;12;0.7411;LFF;BLA;SJF
40;11;0.7411;LFF;BLA;SJF
40;10;0.7411;LFF;BLA;SJF
40;9;0.7411;LFF;BLA;SJF
40;8;0.7411;LFF;BLA;SJF
40;7;0.7411;LFF;BLA;SJF
40;6;0.7411;LFF;BLA;SJF
50;12;0.9264;LFF;BLA;SJF
50;11;0.9264;LFF;BLA;SJF
50;10;0.9264;LFF;BLA;SJF
50;9;0.9264;LFF;BLA;SJF
50;8;0.9264;LFF;BLA;SJF
50;7;0.9264;LFF;BLA;SJF
50;6;0.9264;LFF;BLA;SJF
60;12;1.1117;LFF;BLA;SJF
60;11;1.1117;LFF;BLA;SJF
60;10;1.1117;LFF;BLA;SJF
60;9;1.1117;LFF;BLA;SJF
60;8;1.1117;LFF;BLA;SJF
60;7;1.1117;LFF;BLA;SJF
60;6;1.1117;LFF;BLA;SJF
70;12;1.2969;LFF;BLA;SJF
70;11;1.2969;LFF;BLA;SJF
70;10;1.2969;LFF;BLA;SJF
70;9;1.2969;LFF;BLA;SJF
70;8;1.2969;LFF;BLA;SJF
70;7;1.2969;LFF;BLA;SJF
70;6;1.2969;LFF;BLA;SJF
80;12;1.4822;LFF;BLA;SJF
80;11;1.4822;LFF;BLA;SJF
80;10;1.4822;LFF;BLA;SJF
80;9;1.4822;LFF;BLA;SJF
80;8;1.4822;LFF;BLA;SJF
80;7;1.4822;LFF;BLA;SJF
80;6;1.4822;LFF;BLA;SJF
90;12;1.6675;LFF;BLA;SJF
90;11;1.6675;LFF;BLA;SJF
90;10;1.6675;LFF;BLA;SJF
90;9;1.6675;LFF;BLA;SJF
90;8;1.6675;LFF;BLA;SJF
90;7;1.6675;LFF;BLA;SJF
90;6;1.6675;LFF;BLA;SJF
100;12;1.8528;LFF;BLA;SJF
100;11;1.8528;LFF;BLA;SJF
100;10;1.8528;LFF;BLA;SJF
100;9;1.8528;LFF;BLA;SJF
100;8;1.8528;LFF;BLA;SJF
100;7;1.8528;LFF;BLA;SJF
100;6;1.8528;LFF;BLA;SJF
110;12;2.0381;LFF;BLA;SJF
110;11;2.0381;LFF;BLA;SJF
110;10;2.0381;LFF;BLA;SJF
110;9;2.0381;LFF;BLA;SJF
110;8;2.0381;LFF;BLA;SJF
110;7;2.0381;LFF;BLA;SJF
110;6;2.0381;LFF;BLA;SJF
120;12;2.2233;LFF;BLA;SJF
120;11;2.2233;LFF;BLA;SJF
120;10;2.2233;LFF;BLA;SJF
120;9;2.2233;LFF;BLA;SJF
120;8;2.2233;LFF;BLA;SJF
120;7;2.2233;LFF;BLA;SJF
120;6;2.2233;LFF;BLA;SJF
130;12;2.4086;LFF;BLA;SJF
130;11;2.4086;LFF;BLA;SJF
130;10;2.4086;LFF;BLA;SJF
130;9;2.4086;LFF;BLA;SJF
130;8;2.4086;LFF;BLA;SJF
130;7;2.4086;LFF;BLA;SJF
130;6;2.4086;LFF;BLA;SJF
140;12;2.5939;LFF;BLA;SJF
140;11;2.5939;LFF;BLA;SJF
140;10;2.5939;LFF;BLA;SJF
140;9;2.5939;LFF;BLA;SJF
140;8;2.5939;LFF;BLA;SJF
140;7;2.5939;LFF;BLA;SJF
140;6;2.5939;LFF;BLA;SJF
150;12;2.7792;LFF;BLA;SJF
150;11;2.7792;LFF;BLA;SJF
150;10;2.7792;LFF;BLA;SJF
150;9;2.7792;LFF;BLA;SJF
150;8;2.7792;LFF;BLA;SJF
150;7;2.7792;LFF;BLA;SJF
150;6;2.7792;LFF;BLA;SJF
160;12;2.9644;LFF;BLA;SJF
160;11;2.9644;LFF;BLA;SJF
160;10;2.9644;LFF;BLA;SJF
160;9;2.9644;LFF;BLA;SJF
160;8;2.9644;LFF;BLA;SJF
160;7;2.9644;LFF;BLA;SJF
160;6;2.9644;LFF;BLA;SJF
170;12;3.1497;LFF;BLA;SJF
170;11;3.1497;LFF;BLA;SJF
170;10;3.1497;LFF;BLA;SJF
170;9;3.1497;LFF;BLA;SJF
170;8;3.1497;LFF;BLA;SJF
170;7;3.1497;LFF;BLA;SJF
170;6;3.1497;LFF;BLA;SJF
180;12;3.335;LFF;BLA;SJF
180;11;3.335;LFF;BLA;SJF
180;10;3.335;LFF;BLA;SJF
180;9;3.335;LFF;BLA;SJF
180;8;3.335;LFF;BLA;SJF
180;7;3.335;LFF;BLA;SJF
180;6;3.335;LFF;BLA;SJF
190;12;3.5203;LFF;BLA;SJF
190;11;3.5203;LFF;BLA;SJF
190;10;3.5203;LFF;BLA;SJF
190;9;3.5203;LFF;BLA;SJF
190;8;3.5203;LFF;BLA;SJF
190;7;3.5203;LFF;BLA;SJF
190;6;3.5203;LFF;BLA;SJF
200;12;3.7056;LFF;BLA;SJF
200;11;3.7056;LFF;BLA;SJF
200;10;3.7056;LFF;BLA;SJF
200;9;3.7056;LFF;BLA;SJF
200;8;3.7056;LFF;BLA;SJF
200;7;3.7056;LFF;BLA;SJF
200;6;3.7056;LFF;BLA;SJF
210;12;3.7056;LFF;BLA;SJF
210;11;3.7056;LFF;BLA;SJF
210;10;3.7056;LFF;BLA;SJF
210;9;3.7056;LFF;BLA;SJF
210;8;3.7056;LFF;BLA;SJF
210;7;3.7056;LFF;BLA;SJF
210;6;3.7056;LFF;BLA;SJF
220;12;3.8923;LFF;BLA;SJF
220;11;3.8923;LFF;BLA;SJF
220;10;3.8923;LFF;BLA;SJF
220;9;3.8923;LFF;BLA;SJF
220;8;3.8923;LFF;BLA;SJF
220;7;3.8923;LFF;BLA;SJF
220;6;3.8923;LFF;BLA;SJF
230;12;4.0776;LFF;BLA;SJF
230;11;4.0776;LFF;BLA;SJF
230;10;4.0776;LFF;BLA;SJF
230;9;4.0776;LFF;BLA;SJF
230;8;4.0776;LFF;BLA;SJF
230;7;4.0776;LFF;BLA;SJF
230;6;4.0776;LFF;BLA;SJF
240;12;4.2629;LFF;BLA;SJF
240;11;4.2629;LFF;BLA;SJF
240;10;4.2629;LFF;BLA;SJF
240;9;4.2629;LFF;BLA;SJF
240;8;4.2629;LFF;BLA;SJF
240;7;4.2629;LFF;BLA;SJF
240;6;4.2629;LFF;BLA;SJF
250;12;4.4482;LFF;BLA;SJF
250;11;4.4482;LFF;BLA;SJF
250;10;4.4482;LFF;BLA;SJF
250;9;4.4482;LFF;BLA;SJF
250;8;4.4482;LFF;BLA;SJF
250;7;4.4482;LFF;BLA;SJF
250;6;4.4482;LFF;BLA;SJF
260;12;4.6334;LFF;BLA;SJF
260;11;4.6334;LFF;BLA;SJF
260;10;4.6334;LFF;BLA;SJF
260;9;4.6334;LFF;BLA;SJF
260;8;4.6334;LFF;BLA;SJF
260;7;4.6334;LFF;BLA;SJF
260;6;4.6334;LFF;BLA;SJF
270;12;4.8187;LFF;BLA;SJF
270;11;4.8187;LFF;BLA;SJF
270;10;4.8187;LFF;BLA;SJF
270;9;4.8187;LFF;BLA;SJF
270;8;4.8187;LFF;BLA;SJF
270;7;4.8187;LFF;BLA;SJF
270;6;4.8187;LFF;BLA;SJF
280;12;5.004;LFF;BLA;SJF
280;11;5.004;LFF;BLA;SJF
280;10;5.004;LFF;BLA;SJF
280;9;5.004;LFF;BLA;SJF
280;8;5.004;LFF;BLA;SJF
280;7;5.004;LFF;BLA;SJF
280;6;5.004;LFF;BLA;SJF
290;12;5.1893;LFF;BLA;SJF
290;11;5.1893;LFF;BLA;SJF
290;10;5.1893;LFF;BLA;SJF
290;9;5.1893;LFF;BLA;SJF
290;8;5.1893;LFF;BLA;SJF
290;7;5.1893;LFF;BLA;SJF
290;6;5.1893;LFF;BLA;SJF
300;12;5.3746;LFF;BLA;SJF
300;11;5.3746;LFF;BLA;SJF
300;10;5.3746;LFF;BLA;SJF
300;9;5.3746;LFF;BLA;SJF
300;8;5.3746;LFF;BLA;SJF
300;7;5.3746;LFF;BLA;SJF
300;6;5.3746;LFF;BLA;SJF
310;12;5.5598;LFF;BLA;SJF
310;11;5.5598;LFF;BLA;SJF
310;10;5.5598;LFF;BLA;SJF
310;9;5.5598;LFF;BLA;SJF
310;8;5.5598;LFF;BLA;SJF
310;7;5.5598;LFF;BLA;SJF
310;6;5.5598;LFF;BLA;SJF
320;12;5.7451;LFF;BLA;SJF
320;11;5.7451;LFF;BLA;SJF
320;10;5.7451;LFF;BLA;SJF
320;9;5.7451;LFF;BLA;SJF
320;8;5.7451;LFF;BLA;SJF
320;7;5.7451;LFF;BLA;SJF
320;6;5.7451;LFF;BLA;SJF
330;12;5.9304;LFF;BLA;SJF
330;11;5.9304;LFF;BLA;SJF
330;10;5.9304;LFF;BLA;SJF
330;9;5.9304;LFF;BLA;SJF
330;8;5.9304;LFF;BLA;SJF
330;7;5.9304;LFF;BLA;SJF
330;6;5.9304;LFF;BLA;SJF
340;12;6.1157;LFF;BLA;SJF
340;11;6.1157;LFF;BLA;SJF
340;10;6.1157;LFF;BLA;SJF
340;9;6.1157;LFF;BLA;SJF
340;8;6.1157;LFF;BLA;SJF
340;7;6.1157;LFF;BLA;SJF
340;6;6.1157;LFF;BLA;SJF
350;12;6.3009;LFF;BLA;SJF
350;11;6.3009;LFF;BLA;SJF
350;10;6.3009;LFF;BLA;SJF
350;9;6.3009;LFF;BLA;SJF
350;8;6.3009;LFF;BLA;SJF
350;7;6.3009;LFF;BLA;SJF
350;6;6.3009;LFF;BLA;SJF
360;12;6.4862;LFF;BLA;SJF
360;11;6.4862;LFF;BLA;SJF
360;10;6.4862;LFF;BLA;SJF
360;9;6.4862;LFF;BLA;SJF
360;8;6.4862;LFF;BLA;SJF
360;7;6.4862;LFF;BLA;SJF
360;6;6.4862;LFF;BLA;SJF
370;12;6.6715;LFF;BLA;SJF
370;11;6.6715;LFF;BLA;SJF
370;10;6.6715;LFF;BLA;SJF
370;9;6.6715;LFF;BLA;SJF
370;8;6.6715;LFF;BLA;SJF
370;7;6.6715;LFF;BLA;SJF
370;6;6.6715;LFF;BLA;SJF
380;12;6.8568;LFF;BLA;SJF
380;11;6.8568;LFF;BLA;SJF
380;10;6.8568;LFF;BLA;SJF
380;9;6.8568;LFF;BLA;SJF
380;8;6.8568;LFF;BLA;SJF
380;7;6.8568;LFF;BLA;SJF
380;6;6.8568;LFF;BLA;SJF
390;12;7.0421;LFF;BLA;SJF
390;11;7.0421;LFF;BLA;SJF
390;10;7.0421;LFF;BLA;SJF
390;9;7.0421;LFF;BLA;SJF
390;8;7.0421;LFF;BLA;SJF
390;7;7.0421;LFF;BLA;SJF
390;6;7.0421;LFF;BLA;SJF
400;12;7.2273;LFF;BLA;SJF
400;11;7.2273;LFF;BLA;SJF
400;10;7.2273;LFF;BLA;SJF
400;9;7.2273;LFF;BLA;SJF
400;8;7.2273;LFF;BLA;SJF
400;7;7.2273;LFF;BLA;SJF
400;6;7.2273;LFF;BLA;SJF
410;12;7.4126;LFF;BLA;SJF
410;11;7.4126;LFF;BLA;SJF
410;10;7.4126;LFF;BLA;SJF
410;9;7.4126;LFF;BLA;SJF
410;8;7.4126;LFF;BLA;SJF
410;7;7.4126;LFF;BLA;SJF
410;6;7.4126;LFF;BLA;SJF
420;12;7.5979;LFF;BLA;SJF
420;11;7.5979;LFF;BLA;SJF
420;10;7.5979;LFF;BLA;SJF
420;9;7.5979;LFF;BLA;SJF
420;8;7.5979;LFF;BLA;SJF
420;7;7.5979;LFF;BLA;SJF
420;6;7.5979;LFF;BLA;SJF
430;12;7.7832;LFF;BLA;SJF
430;11;7.7832;LFF;BLA;SJF
430;10;7.7832;LFF;BLA;SJF
430;9;7.7832;LFF;BLA;SJF
430;8;7.7832;LFF;BLA;SJF
430;7;7.7832;LFF;BLA;SJF
430;6;7.7832;LFF;BLA;SJF
440;12;7.9684;LFF;BLA;SJF
440;11;7.9684;LFF;BLA;SJF
440;10;7.9684;LFF;BLA;SJF
440;9;7.9684;LFF;BLA;SJF
440;8;7.9684;LFF;BLA;SJF
440;7;7.9684;LFF;BLA;SJF
440;6;7.9684;LFF;BLA;SJF
450;12;8.1537;LFF;BLA;SJF
450;11;8.1537;LFF;BLA;SJF
450;10;8.1537;LFF;BLA;SJF
450;9;8.1537;LFF;BLA;SJF
450;8;8.1537;LFF;BLA;SJF
450;7;8.1537;LFF;BLA;SJF
450;6;8.1537;LFF;BLA;SJF
460;12;8.339;LFF;BLA;SJF
460;11;8.339;LFF;BLA;SJF
460;10;8.339;LFF;BLA;SJF
460;9;8.339;LFF;BLA;SJF
460;8;8.339;LFF;BLA;SJF
460;7;8.339;LFF;BLA;SJF
460;6;8.339;LFF;BLA;SJF
470;12;8.5243;LFF;BLA;SJF
470;11;8.5243;LFF;BLA;SJF
470;10;8.5243;LFF;BLA;SJF
470;9;8.5243;LFF;BLA;SJF
470;8;8.5243;LFF;BLA;SJF
470;7;8.5243;LFF;BLA;SJF
470;6;8.5243;LFF;BLA;SJF
480;12;8.7096;LFF;BLA;SJF
480;11;8.7096;LFF;BLA;SJF
480;10;8.7096;LFF;BLA;SJF
480;9;8.7096;LFF;BLA;SJF
480;8;8.7096;LFF;BLA;SJF
480;7;8.7096;LFF;BLA;SJF
480;6;8.7096;LFF;BLA;SJF
490;12;8.8948;LFF;BLA;SJF
490;11;8.8948;LFF;BLA;SJF
490;10;8.8948;LFF;BLA;SJF
490;9;8.8948;LFF;BLA;SJF
490;8;8.8948;LFF;BLA;SJF
490;7;8.8948;LFF;BLA;SJF
490;6;8.8948;LFF;BLA;SJF
500;12;9.0801;LFF;BLA;SJF
500;11;9.0801;LFF;BLA;SJF
500;10;9.0801;LFF;BLA;SJF
500;9;9.0801;LFF;BLA;SJF
500;8;9.0801;LFF;BLA;SJF
500;7;9.0801;LFF;BLA;SJF
500;6;9.0801;LFF;BLA;SJF
510;12;9.2654;LFF;BLA;SJF
510;11;9.2654;LFF;BLA;SJF
510;10;9.2654;LFF;BLA;SJF
510;9;9.2654;LFF;BLA;SJF
510;8;9.2654;LFF;BLA;SJF
510;7;9.2654;LFF;BLA;SJF
510;6;9.2654;LFF;BLA;SJF
520;12;9.4507;LFF;BLA;SJF
520;11;9.4507;LFF;BLA;SJF
520;10;9.4507;LFF;BLA;SJF
520;9;9.4507;LFF;BLA;SJF
520;8;9.4507;LFF;BLA;SJF
520;7;9.4507;LFF;BLA;SJF
520;6;9.4507;LFF;BLA;SJF
530;12;9.6359;LFF;BLA;SJF
530;11;9.6359;LFF;BLA;SJF
530;10;9.6359;LFF;BLA;SJF
530;9;9.6359;LFF;BLA;SJF
530;8;9.6359;LFF;BLA;SJF
530;7;9.6359;LFF;BLA;SJF
530;6;9.6359;LFF;BLA;SJF
540;12;9.8212;LFF;BLA;SJF
540;11;9.8212;LFF;BLA;SJF
540;10;9.8212;LFF;BLA;SJF
540;9;9.8212;LFF;BLA;SJF
540;8;9.8212;LFF;BLA;SJF
540;7;9.8212;LFF;BLA;SJF
540;6;9.8212;LFF;BLA;SJF
550;12;10.0065;LFF;BLA;SJF
550;11;10.0065;LFF;BLA;SJF
550;10;10.0065;LFF;BLA;SJF
550;9;10.0065;LFF;BLA;SJF
550;8;10.0065;LFF;BLA;SJF
550;7;10.0065;LFF;BLA;SJF
550;6;10.0065;LFF;BLA;SJF
560;12;10.1918;LFF;BLA;SJF
560;11;10.1918;LFF;BLA;SJF
560;10;10.1918;LFF;BLA;SJF
560;9;10.1918;LFF;BLA;SJF
560;8;10.1918;LFF;BLA;SJF
560;7;10.1918;LFF;BLA;SJF
560;6;10.1918;LFF;BLA;SJF
570;12;10.3771;LFF;BLA;SJF
570;11;10.3771;LFF;BLA;SJF
570;10;10.3771;LFF;BLA;SJF
570;9;10.3771;LFF;BLA;SJF
570;8;10.3771;LFF;BLA;SJF
570;7;10.3771;LFF;BLA;SJF
570;6;10.3771;LFF;BLA;SJF
580;12;10.5623;LFF;BLA;SJF
580;11;10.5623;LFF;BLA;SJF
580;10;10.5623;LFF;BLA;SJF
580;9;10.5623;LFF;BLA;SJF
580;8;10.5623;LFF;BLA;SJF
580;7;10.5623;LFF;BLA;SJF
580;6;10.5623;LFF;BLA;SJF
590;12;10.7476;LFF;BLA;SJF
590;11;10.7476;LFF;BLA;SJF
590;10;10.7476;LFF;BLA;SJF
590;9;10.7476;LFF;BLA;SJF
590;8;10.7476;LFF;BLA;SJF
590;7;10.7476;LFF;BLA;SJF
590;6;10.7476;LFF;BLA;SJF
600;12;10.9329;LFF;BLA;SJF
600;11;10.9329;LFF;BLA;SJF
600;10;10.9329;LFF;BLA;SJF
600;9;10.9329;LFF;BLA;SJF
600;8;10.9329;LFF;BLA;SJF
600;7;10.9329;LFF;BLA;SJF
600;6;10.9329;LFF;BLA;SJF
610;12;11.1182;LFF;BLA;SJF
610;11;11.1182;LFF;BLA;SJF
610;10;11.1182;LFF;BLA;SJF
610;9;11.1182;LFF;BLA;SJF
610;8;11.1182;LFF;BLA;SJF
610;7;11.1182;LFF;BLA;SJF
610;6;11.1182;LFF;BLA;SJF
620;12;11.3034;LFF;BLA;SJF
620;11;11.3034;LFF;BLA;SJF
620;10;11.3034;LFF;BLA;SJF
620;9;11.3034;LFF;BLA;SJF
620;8;11.3034;LFF;BLA;SJF
620;7;11.3034;LFF;BLA;SJF
620;6;11.3034;LFF;BLA;SJF
630;12;11.4887;LFF;BLA;SJF
630;11;11.4887;LFF;BLA;SJF
630;10;11.4887;LFF;BLA;SJF
630;9;11.4887;LFF;BLA;SJF
630;8;11.4887;LFF;BLA;SJF
630;7;11.4887;LFF;BLA;SJF
630;6;11.4887;LFF;BLA;SJF
640;12;11.674;LFF;BLA;SJF
640;11;11.674;LFF;BLA;SJF
640;10;11.674;LFF;BLA;SJF
640;9;11.674;LFF;BLA;SJF
640;8;11.674;LFF;BLA;SJF
640;7;11.674;LFF;BLA;SJF
640;6;11.674;LFF;BLA;SJF
650;12;11.8593;LFF;BLA;SJF
650;11;11.8593;LFF;BLA;SJF
650;10;11.8593;LFF;BLA;SJF
650;9;11.8593;LFF;BLA;SJF
650;8;11.8593;LFF;BLA;SJF
650;7;11.8593;LFF;BLA;SJF
650;6;11.8593;LFF;BLA;SJF
660;12;12.0446;LFF;BLA;SJF
660;11;12.0446;LFF;BLA;SJF
660;10;12.0446;LFF;BLA;SJF
660;9;12.0446;LFF;BLA;SJF
660;8;12.0446;LFF;BLA;SJF
660;7;12.0446;LFF;BLA;SJF
660;6;12.0446;LFF;BLA;SJF
670;12;12.2298;LFF;BLA;SJF
670;11;12.2298;LFF;BLA;SJF
670;10;12.2298;LFF;BLA;SJF
670;9;12.2298;LFF;BLA;SJF
670;8;12.2298;LFF;BLA;SJF
670;7;12.2298;LFF;BLA;SJF
670;6;12.2298;LFF;BLA;SJF
680;12;12.4151;LFF;BLA;SJF
680;11;12.4151;LFF;BLA;SJF
680;10;12.4151;LFF;BLA;SJF
680;9;12.4151;LFF;BLA;SJF
680;8;12.4151;LFF;BLA;SJF
680;7;12.4151;LFF;BLA;SJF
680;6;12.4151;LFF;BLA;SJF
690;12;12.6004;LFF;BLA;SJF
690;11;12.6004;LFF;BLA;SJF
690;10;12.6004;LFF;BLA;SJF
690;9;12.6004;LFF;BLA;SJF
690;8;12.6004;LFF;BLA;SJF
690;7;12.6004;LFF;BLA;SJF
690;6;12.6004;LFF;BLA;SJF
700;12;12.7857;LFF;BLA;SJF
700;11;12.7857;LFF;BLA;SJF
700;10;12.7857;LFF;BLA;SJF
700;9;12.7857;LFF;BLA;SJF
700;8;12.7857;LFF;BLA;SJF
700;7;12.7857;LFF;BLA;SJF
700;6;12.7857;LFF;BLA;SJF
710;12;12.9709;LFF;BLA;SJF
710;11;12.9709;LFF;BLA;SJF
710;10;12.9709;LFF;BLA;SJF
710;9;12.9709;LFF;BLA;SJF
710;8;12.9709;LFF;BLA;SJF
710;7;12.9709;LFF;BLA;SJF
710;6;12.9709;LFF;BLA;SJF
720;12;13.1562;LFF;BLA;SJF
720;11;13.1562;LFF;BLA;SJF
720;10;13.1562;LFF;BLA;SJF
720;9;13.1562;LFF;BLA;SJF
720;8;13.1562;LFF;BLA;SJF
720;7;13.1562;LFF;BLA;SJF
720;6;13.1562;LFF;BLA;SJF
730;12;13.3415;LFF;BLA;SJF
730;11;13.3415;LFF;BLA;SJF
730;10;13.3415;LFF;BLA;SJF
730;9;13.3415;LFF;BLA;SJF
730;8;13.3415;LFF;BLA;SJF
730;7;13.3415;LFF;BLA;SJF
730;6;13.3415;LFF;BLA;SJF
740;12;13.5268;LFF;BLA;SJF
740;11;13.5268;LFF;BLA;SJF
740;10;13.5268;LFF;BLA;SJF
740;9;13.5268;LFF;BLA;SJF
740;8;13.5268;LFF;BLA;SJF
740;7;13.5268;LFF;BLA;SJF
740;6;13.5268;LFF;BLA;SJF
