0;1;2;3;4;5;6;7;vm_policy;link_policy;wf_policy
timestamp;hostId;vmIds;cpu(%);ram(%);bw(%);policy;energy(W);LFF;BLA;Priority
510;h_3;6|7;0.7813;3.1250;4.0000;LFF;16.6738;LFF;BLA;Priority
510;h_2;3;1.5625;6.2500;6.0000;LFF;16.6779;LFF;BLA;Priority
510;h_1;1;0.7813;3.1250;2.0000;LFF;16.6735;LFF;BLA;Priority
510;h_0;2|0;0.7813;3.1250;2.5000;LFF;16.6735;LFF;BLA;Priority
520;h_5;4;6.2500;12.5000;10.0000;LFF;17.0266;LFF;BLA;Priority
520;h_4;5;3.1250;6.2500;5.0000;LFF;17.0146;LFF;BLA;Priority
520;h_3;6|7;0.7813;3.1250;4.0000;LFF;17.0072;LFF;BLA;Priority
520;h_2;3;1.5625;6.2500;6.0000;LFF;17.0114;LFF;BLA;Priority
520;h_1;1;0.7813;3.1250;2.0000;LFF;17.0069;LFF;BLA;Priority
520;h_0;2|0;0.7813;3.1250;2.5000;LFF;17.0070;LFF;BLA;Priority
530;h_5;4;6.2500;12.5000;10.0000;LFF;17.3604;LFF;BLA;Priority
530;h_4;5;3.1250;6.2500;5.0000;LFF;17.3482;LFF;BLA;Priority
530;h_3;6|7;0.7813;3.1250;4.0000;LFF;17.3406;LFF;BLA;Priority
530;h_2;3;1.5625;6.2500;6.0000;LFF;17.3449;LFF;BLA;Priority
530;h_1;1;0.7813;3.1250;2.0000;LFF;17.3403;LFF;BLA;Priority
530;h_0;2|0;0.7813;3.1250;2.5000;LFF;17.3404;LFF;BLA;Priority
540;h_5;4;6.2500;12.5000;10.0000;LFF;17.6942;LFF;BLA;Priority
540;h_4;5;3.1250;6.2500;5.0000;LFF;17.6818;LFF;BLA;Priority
540;h_3;6|7;0.7813;3.1250;4.0000;LFF;17.6740;LFF;BLA;Priority
540;h_2;3;1.5625;6.2500;6.0000;LFF;17.6784;LFF;BLA;Priority
540;h_1;1;0.7813;3.1250;2.0000;LFF;17.6737;LFF;BLA;Priority
540;h_0;2|0;0.7813;3.1250;2.5000;LFF;17.6738;LFF;BLA;Priority
550;h_5;4;6.2500;12.5000;10.0000;LFF;18.0280;LFF;BLA;Priority
550;h_4;5;3.1250;6.2500;5.0000;LFF;18.0153;LFF;BLA;Priority
550;h_3;6|7;0.7813;3.1250;4.0000;LFF;18.0074;LFF;BLA;Priority
550;h_2;3;1.5625;6.2500;6.0000;LFF;18.0119;LFF;BLA;Priority
550;h_1;1;0.7813;3.1250;2.0000;LFF;18.0071;LFF;BLA;Priority
550;h_0;2|0;0.7813;3.1250;2.5000;LFF;18.0072;LFF;BLA;Priority
560;h_5;4;6.2500;12.5000;10.0000;LFF;18.3618;LFF;BLA;Priority
560;h_4;5;3.1250;6.2500;5.0000;LFF;18.3489;LFF;BLA;Priority
560;h_3;6|7;0.7813;3.1250;4.0000;LFF;18.3409;LFF;BLA;Priority
560;h_2;3;1.5625;6.2500;6.0000;LFF;18.3454;LFF;BLA;Priority
560;h_1;1;0.7813;3.1250;2.0000;LFF;18.3406;LFF;BLA;Priority
560;h_0;2|0;0.7813;3.1250;2.5000;LFF;18.3406;LFF;BLA;Priority
570;h_5;4;6.2500;12.5000;10.0000;LFF;18.6956;LFF;BLA;Priority
570;h_4;5;3.1250;6.2500;5.0000;LFF;18.6825;LFF;BLA;Priority
570;h_3;6|7;0.7813;3.1250;4.0000;LFF;18.6743;LFF;BLA;Priority
570;h_2;3;1.5625;6.2500;6.0000;LFF;18.6789;LFF;BLA;Priority
570;h_1;1;0.7813;3.1250;2.0000;LFF;18.6740;LFF;BLA;Priority
570;h_0;2|0;0.7813;3.1250;2.5000;LFF;18.6740;LFF;BLA;Priority
580;h_5;4;6.2500;12.5000;10.0000;LFF;19.0294;LFF;BLA;Priority
580;h_4;5;3.1250;6.2500;5.0000;LFF;19.0161;LFF;BLA;Priority
580;h_3;6|7;0.7813;3.1250;4.0000;LFF;19.0077;LFF;BLA;Priority
580;h_2;3;1.5625;6.2500;6.0000;LFF;19.0124;LFF;BLA;Priority
580;h_1;1;0.7813;3.1250;2.0000;LFF;19.0074;LFF;BLA;Priority
580;h_0;2|0;0.7813;3.1250;2.5000;LFF;19.0075;LFF;BLA;Priority
590;h_5;4;6.2500;12.5000;10.0000;LFF;19.3632;LFF;BLA;Priority
590;h_4;5;3.1250;6.2500;5.0000;LFF;19.3496;LFF;BLA;Priority
590;h_3;6|7;0.7813;3.1250;4.0000;LFF;19.3411;LFF;BLA;Priority
590;h_2;3;1.5625;6.2500;6.0000;LFF;19.3459;LFF;BLA;Priority
590;h_1;1;0.7813;3.1250;2.0000;LFF;19.3408;LFF;BLA;Priority
590;h_0;2|0;0.7813;3.1250;2.5000;LFF;19.3409;LFF;BLA;Priority
600;h_5;4;6.2500;12.5000;10.0000;LFF;19.6970;LFF;BLA;Priority
600;h_4;5;3.1250;6.2500;5.0000;LFF;19.6832;LFF;BLA;Priority
600;h_3;6|7;0.7813;3.1250;4.0000;LFF;19.6745;LFF;BLA;Priority
600;h_2;3;1.5625;6.2500;6.0000;LFF;19.6794;LFF;BLA;Priority
600;h_1;1;0.7813;3.1250;2.0000;LFF;19.6742;LFF;BLA;Priority
600;h_0;2|0;0.7813;3.1250;2.5000;LFF;19.6743;LFF;BLA;Priority
610;h_5;4;6.2500;12.5000;10.0000;LFF;20.0308;LFF;BLA;Priority
610;h_4;5;3.1250;6.2500;5.0000;LFF;20.0168;LFF;BLA;Priority
610;h_3;6|7;0.7813;3.1250;4.0000;LFF;20.0080;LFF;BLA;Priority
610;h_2;3;1.5625;6.2500;6.0000;LFF;20.0129;LFF;BLA;Priority
610;h_1;1;0.7813;3.1250;2.0000;LFF;20.0076;LFF;BLA;Priority
610;h_0;2|0;0.7813;3.1250;2.5000;LFF;20.0077;LFF;BLA;Priority
620;h_5;4;6.2500;12.5000;10.0000;LFF;20.3646;LFF;BLA;Priority
620;h_4;5;3.1250;6.2500;5.0000;LFF;20.3503;LFF;BLA;Priority
620;h_3;6|7;0.7813;3.1250;4.0000;LFF;20.3414;LFF;BLA;Priority
620;h_2;3;1.5625;6.2500;6.0000;LFF;20.3464;LFF;BLA;Priority
620;h_1;1;0.7813;3.1250;2.0000;LFF;20.3410;LFF;BLA;Priority
620;h_0;2|0;0.7813;3.1250;2.5000;LFF;20.3411;LFF;BLA;Priority
630;h_5;4;6.2500;12.5000;10.0000;LFF;20.6984;LFF;BLA;Priority
630;h_4;5;3.1250;6.2500;5.0000;LFF;20.6839;LFF;BLA;Priority
630;h_3;6|7;0.7813;3.1250;4.0000;LFF;20.6748;LFF;BLA;Priority
630;h_2;3;1.5625;6.2500;6.0000;LFF;20.6799;LFF;BLA;Priority
630;h_1;1;0.7813;3.1250;2.0000;LFF;20.6745;LFF;BLA;Priority
630;h_0;2|0;0.7813;3.1250;2.5000;LFF;20.6746;LFF;BLA;Priority
640;h_5;4;6.2500;12.5000;10.0000;LFF;21.0322;LFF;BLA;Priority
640;h_4;5;3.1250;6.2500;5.0000;LFF;21.0175;LFF;BLA;Priority
640;h_3;6|7;0.7813;3.1250;4.0000;LFF;21.0082;LFF;BLA;Priority
640;h_2;3;1.5625;6.2500;6.0000;LFF;21.0134;LFF;BLA;Priority
640;h_1;1;0.7813;3.1250;2.0000;LFF;21.0079;LFF;BLA;Priority
640;h_0;2|0;0.7813;3.1250;2.5000;LFF;21.0080;LFF;BLA;Priority
650;h_5;4;6.2500;12.5000;10.0000;LFF;21.3660;LFF;BLA;Priority
650;h_4;5;3.1250;6.2500;5.0000;LFF;21.3510;LFF;BLA;Priority
650;h_3;6|7;0.7813;3.1250;4.0000;LFF;21.3417;LFF;BLA;Priority
650;h_2;3;1.5625;6.2500;6.0000;LFF;21.3469;LFF;BLA;Priority
650;h_1;1;0.7813;3.1250;2.0000;LFF;21.3413;LFF;BLA;Priority
650;h_0;2|0;0.7813;3.1250;2.5000;LFF;21.3414;LFF;BLA;Priority
660;h_5;4;6.2500;12.5000;10.0000;LFF;21.6998;LFF;BLA;Priority
660;h_4;5;3.1250;6.2500;5.0000;LFF;21.6846;LFF;BLA;Priority
660;h_3;6|7;0.7813;3.1250;4.0000;LFF;21.6751;LFF;BLA;Priority
660;h_2;3;1.5625;6.2500;6.0000;LFF;21.6804;LFF;BLA;Priority
660;h_1;1;0.7813;3.1250;2.0000;LFF;21.6747;LFF;BLA;Priority
660;h_0;2|0;0.7813;3.1250;2.5000;LFF;21.6748;LFF;BLA;Priority
670;h_5;4;6.2500;12.5000;10.0000;LFF;22.0336;LFF;BLA;Priority
670;h_4;5;3.1250;6.2500;5.0000;LFF;22.0182;LFF;BLA;Priority
670;h_3;6|7;0.7813;3.1250;4.0000;LFF;22.0085;LFF;BLA;Priority
670;h_2;3;1.5625;6.2500;6.0000;LFF;22.0139;LFF;BLA;Priority
670;h_1;1;0.7813;3.1250;2.0000;LFF;22.0081;LFF;BLA;Priority
670;h_0;2|0;0.7813;3.1250;2.5000;LFF;22.0082;LFF;BLA;Priority
680;h_5;4;6.2500;12.5000;10.0000;LFF;22.3674;LFF;BLA;Priority
680;h_4;5;3.1250;6.2500;5.0000;LFF;22.3517;LFF;BLA;Priority
680;h_3;6|7;0.7813;3.1250;4.0000;LFF;22.3419;LFF;BLA;Priority
680;h_2;3;1.5625;6.2500;6.0000;LFF;22.3474;LFF;BLA;Priority
680;h_1;1;0.7813;3.1250;2.0000;LFF;22.3415;LFF;BLA;Priority
680;h_0;2|0;0.7813;3.1250;2.5000;LFF;22.3416;LFF;BLA;Priority
690;h_5;4;6.2500;12.5000;10.0000;LFF;22.7012;LFF;BLA;Priority
690;h_4;5;3.1250;6.2500;5.0000;LFF;22.6853;LFF;BLA;Priority
690;h_3;6|7;0.7813;3.1250;4.0000;LFF;22.6753;LFF;BLA;Priority
690;h_2;3;1.5625;6.2500;6.0000;LFF;22.6809;LFF;BLA;Priority
690;h_1;1;0.7813;3.1250;2.0000;LFF;22.6750;LFF;BLA;Priority
690;h_0;2|0;0.7813;3.1250;2.5000;LFF;22.6751;LFF;BLA;Priority
700;h_5;4;6.2500;12.5000;10.0000;LFF;23.0350;LFF;BLA;Priority
700;h_4;5;3.1250;6.2500;5.0000;LFF;23.0189;LFF;BLA;Priority
700;h_3;6|7;0.7813;3.1250;4.0000;LFF;23.0088;LFF;BLA;Priority
700;h_2;3;1.5625;6.2500;6.0000;LFF;23.0144;LFF;BLA;Priority
700;h_1;1;0.7813;3.1250;2.0000;LFF;23.0084;LFF;BLA;Priority
700;h_0;2|0;0.7813;3.1250;2.5000;LFF;23.0085;LFF;BLA;Priority
710;h_5;4;6.2500;12.5000;10.0000;LFF;23.3688;LFF;BLA;Priority
710;h_4;5;3.1250;6.2500;5.0000;LFF;23.3524;LFF;BLA;Priority
710;h_3;6|7;0.7813;3.1250;4.0000;LFF;23.3422;LFF;BLA;Priority
710;h_2;3;1.5625;6.2500;6.0000;LFF;23.3479;LFF;BLA;Priority
710;h_1;1;0.7813;3.1250;2.0000;LFF;23.3418;LFF;BLA;Priority
710;h_0;2|0;0.7813;3.1250;2.5000;LFF;23.3419;LFF;BLA;Priority
720;h_5;4;6.2500;12.5000;10.0000;LFF;23.7026;LFF;BLA;Priority
720;h_4;5;3.1250;6.2500;5.0000;LFF;23.6860;LFF;BLA;Priority
720;h_3;6|7;0.7813;3.1250;4.0000;LFF;23.6756;LFF;BLA;Priority
720;h_2;3;1.5625;6.2500;6.0000;LFF;23.6815;LFF;BLA;Priority
720;h_1;1;0.7813;3.1250;2.0000;LFF;23.6752;LFF;BLA;Priority
720;h_0;2|0;0.7813;3.1250;2.5000;LFF;23.6753;LFF;BLA;Priority
730;h_5;4;6.2500;12.5000;10.0000;LFF;24.0364;LFF;BLA;Priority
730;h_4;5;3.1250;6.2500;5.0000;LFF;24.0196;LFF;BLA;Priority
730;h_3;6|7;0.7813;3.1250;4.0000;LFF;24.0090;LFF;BLA;Priority
730;h_2;3;1.5625;6.2500;6.0000;LFF;24.0150;LFF;BLA;Priority
730;h_1;1;0.7813;3.1250;2.0000;LFF;24.0086;LFF;BLA;Priority
730;h_0;2|0;0.7813;3.1250;2.5000;LFF;24.0087;LFF;BLA;Priority
740;h_5;4;6.2500;12.5000;10.0000;LFF;24.3702;LFF;BLA;Priority
740;h_4;5;3.1250;6.2500;5.0000;LFF;24.3531;LFF;BLA;Priority
740;h_3;6|7;0.7813;3.1250;4.0000;LFF;24.3424;LFF;BLA;Priority
740;h_2;3;1.5625;6.2500;6.0000;LFF;24.3485;LFF;BLA;Priority
740;h_1;1;0.7813;3.1250;2.0000;LFF;24.3420;LFF;BLA;Priority
740;h_0;2|0;0.7813;3.1250;2.5000;LFF;24.3421;LFF;BLA;Priority
750;h_5;4;6.2500;12.5000;10.0000;LFF;24.7040;LFF;BLA;Priority
750;h_4;5;3.1250;6.2500;5.0000;LFF;24.6867;LFF;BLA;Priority
750;h_3;6|7;0.7813;3.1250;4.0000;LFF;24.6759;LFF;BLA;Priority
750;h_2;3;1.5625;6.2500;6.0000;LFF;24.6820;LFF;BLA;Priority
750;h_1;1;0.7813;3.1250;2.0000;LFF;24.6755;LFF;BLA;Priority
750;h_0;2|0;0.7813;3.1250;2.5000;LFF;24.6756;LFF;BLA;Priority
760;h_5;4;6.2500;12.5000;10.0000;LFF;25.0379;LFF;BLA;Priority
760;h_4;5;3.1250;6.2500;5.0000;LFF;25.0203;LFF;BLA;Priority
760;h_3;6|7;0.7813;3.1250;4.0000;LFF;25.0093;LFF;BLA;Priority
760;h_2;3;1.5625;6.2500;6.0000;LFF;25.0155;LFF;BLA;Priority
760;h_1;1;0.7813;3.1250;2.0000;LFF;25.0089;LFF;BLA;Priority
760;h_0;2|0;0.7813;3.1250;2.5000;LFF;25.0090;LFF;BLA;Priority
770;h_5;4;6.2500;12.5000;10.0000;LFF;25.3717;LFF;BLA;Priority
770;h_4;5;3.1250;6.2500;5.0000;LFF;25.3538;LFF;BLA;Priority
770;h_3;6|7;0.7813;3.1250;4.0000;LFF;25.3427;LFF;BLA;Priority
770;h_2;3;1.5625;6.2500;6.0000;LFF;25.3490;LFF;BLA;Priority
770;h_1;1;0.7813;3.1250;2.0000;LFF;25.3423;LFF;BLA;Priority
770;h_0;2|0;0.7813;3.1250;2.5000;LFF;25.3424;LFF;BLA;Priority
780;h_5;4;6.2500;12.5000;10.0000;LFF;25.7055;LFF;BLA;Priority
780;h_4;5;3.1250;6.2500;5.0000;LFF;25.6874;LFF;BLA;Priority
780;h_3;6|7;0.7813;3.1250;4.0000;LFF;25.6761;LFF;BLA;Priority
780;h_2;3;1.5625;6.2500;6.0000;LFF;25.6825;LFF;BLA;Priority
780;h_1;1;0.7813;3.1250;2.0000;LFF;25.6757;LFF;BLA;Priority
780;h_0;2|0;0.7813;3.1250;2.5000;LFF;25.6758;LFF;BLA;Priority
790;h_5;4;6.2500;12.5000;10.0000;LFF;26.0393;LFF;BLA;Priority
790;h_4;5;3.1250;6.2500;5.0000;LFF;26.0210;LFF;BLA;Priority
790;h_3;6|7;0.7813;3.1250;4.0000;LFF;26.0096;LFF;BLA;Priority
790;h_2;3;1.5625;6.2500;6.0000;LFF;26.0160;LFF;BLA;Priority
790;h_1;1;0.7813;3.1250;2.0000;LFF;26.0091;LFF;BLA;Priority
790;h_0;2|0;0.7813;3.1250;2.5000;LFF;26.0092;LFF;BLA;Priority
800;h_5;4;6.2500;12.5000;10.0000;LFF;26.3731;LFF;BLA;Priority
800;h_4;5;3.1250;6.2500;5.0000;LFF;26.3545;LFF;BLA;Priority
800;h_3;6|7;0.7813;3.1250;4.0000;LFF;26.3430;LFF;BLA;Priority
800;h_2;3;1.5625;6.2500;6.0000;LFF;26.3495;LFF;BLA;Priority
800;h_1;1;0.7813;3.1250;2.0000;LFF;26.3425;LFF;BLA;Priority
800;h_0;2|0;0.7813;3.1250;2.5000;LFF;26.3426;LFF;BLA;Priority
810;h_5;4;6.2500;12.5000;10.0000;LFF;26.7069;LFF;BLA;Priority
810;h_4;5;3.1250;6.2500;5.0000;LFF;26.6881;LFF;BLA;Priority
810;h_3;6|7;0.7813;3.1250;4.0000;LFF;26.6764;LFF;BLA;Priority
810;h_2;3;1.5625;6.2500;6.0000;LFF;26.6830;LFF;BLA;Priority
810;h_1;1;0.7813;3.1250;2.0000;LFF;26.6759;LFF;BLA;Priority
810;h_0;2|0;0.7813;3.1250;2.5000;LFF;26.6761;LFF;BLA;Priority
820;h_5;4;6.2500;12.5000;10.0000;LFF;27.0407;LFF;BLA;Priority
820;h_4;5;3.1250;6.2500;5.0000;LFF;27.0217;LFF;BLA;Priority
820;h_3;6|7;0.7813;3.1250;4.0000;LFF;27.0098;LFF;BLA;Priority
820;h_2;3;1.5625;6.2500;6.0000;LFF;27.0165;LFF;BLA;Priority
820;h_1;1;0.7813;3.1250;2.0000;LFF;27.0094;LFF;BLA;Priority
820;h_0;2|0;0.7813;3.1250;2.5000;LFF;27.0095;LFF;BLA;Priority
830;h_5;4;6.2500;12.5000;10.0000;LFF;27.3745;LFF;BLA;Priority
830;h_4;5;3.1250;6.2500;5.0000;LFF;27.3552;LFF;BLA;Priority
830;h_3;6|7;0.7813;3.1250;4.0000;LFF;27.3432;LFF;BLA;Priority
830;h_2;3;1.5625;6.2500;6.0000;LFF;27.3500;LFF;BLA;Priority
830;h_1;1;0.7813;3.1250;2.0000;LFF;27.3428;LFF;BLA;Priority
830;h_0;2|0;0.7813;3.1250;2.5000;LFF;27.3429;LFF;BLA;Priority
840;h_5;4;6.2500;12.5000;10.0000;LFF;27.7083;LFF;BLA;Priority
840;h_4;5;3.1250;6.2500;5.0000;LFF;27.6888;LFF;BLA;Priority
840;h_3;6|7;0.7813;3.1250;4.0000;LFF;27.6767;LFF;BLA;Priority
840;h_2;3;1.5625;6.2500;6.0000;LFF;27.6835;LFF;BLA;Priority
840;h_1;1;0.7813;3.1250;2.0000;LFF;27.6762;LFF;BLA;Priority
840;h_0;2|0;0.7813;3.1250;2.5000;LFF;27.6763;LFF;BLA;Priority
850;h_5;4;6.2500;12.5000;10.0000;LFF;28.0421;LFF;BLA;Priority
850;h_4;5;3.1250;6.2500;5.0000;LFF;28.0224;LFF;BLA;Priority
850;h_3;6|7;0.7813;3.1250;4.0000;LFF;28.0101;LFF;BLA;Priority
850;h_2;3;1.5625;6.2500;6.0000;LFF;28.0170;LFF;BLA;Priority
850;h_1;1;0.7813;3.1250;2.0000;LFF;28.0096;LFF;BLA;Priority
850;h_0;2|0;0.7813;3.1250;2.5000;LFF;28.0097;LFF;BLA;Priority
860;h_5;4;6.2500;12.5000;10.0000;LFF;28.3759;LFF;BLA;Priority
860;h_4;5;3.1250;6.2500;5.0000;LFF;28.3559;LFF;BLA;Priority
860;h_3;6|7;0.7813;3.1250;4.0000;LFF;28.3435;LFF;BLA;Priority
860;h_2;3;1.5625;6.2500;6.0000;LFF;28.3505;LFF;BLA;Priority
860;h_1;1;0.7813;3.1250;2.0000;LFF;28.3430;LFF;BLA;Priority
860;h_0;2|0;0.7813;3.1250;2.5000;LFF;28.3431;LFF;BLA;Priority
870;h_5;4;6.2500;12.5000;10.0000;LFF;28.7097;LFF;BLA;Priority
870;h_4;5;3.1250;6.2500;5.0000;LFF;28.6895;LFF;BLA;Priority
870;h_3;6|7;0.7813;3.1250;4.0000;LFF;28.6769;LFF;BLA;Priority
870;h_2;3;1.5625;6.2500;6.0000;LFF;28.6840;LFF;BLA;Priority
870;h_1;1;0.7813;3.1250;2.0000;LFF;28.6764;LFF;BLA;Priority
870;h_0;2|0;0.7813;3.1250;2.5000;LFF;28.6766;LFF;BLA;Priority
880;h_5;4;6.2500;12.5000;10.0000;LFF;29.0435;LFF;BLA;Priority
880;h_4;5;3.1250;6.2500;5.0000;LFF;29.0231;LFF;BLA;Priority
880;h_3;6|7;0.7813;3.1250;4.0000;LFF;29.0103;LFF;BLA;Priority
880;h_2;3;1.5625;6.2500;6.0000;LFF;29.0175;LFF;BLA;Priority
880;h_1;1;0.7813;3.1250;2.0000;LFF;29.0099;LFF;BLA;Priority
880;h_0;2|0;0.7813;3.1250;2.5000;LFF;29.0100;LFF;BLA;Priority
890;h_5;4;6.2500;12.5000;10.0000;LFF;29.3773;LFF;BLA;Priority
890;h_4;5;3.1250;6.2500;5.0000;LFF;29.3567;LFF;BLA;Priority
890;h_3;6|7;0.7813;3.1250;4.0000;LFF;29.3438;LFF;BLA;Priority
890;h_2;3;1.5625;6.2500;6.0000;LFF;29.3510;LFF;BLA;Priority
890;h_1;1;0.7813;3.1250;2.0000;LFF;29.3433;LFF;BLA;Priority
890;h_0;2|0;0.7813;3.1250;2.5000;LFF;29.3434;LFF;BLA;Priority
900;h_5;4;6.2500;12.5000;10.0000;LFF;29.7111;LFF;BLA;Priority
900;h_4;5;3.1250;6.2500;5.0000;LFF;29.6902;LFF;BLA;Priority
900;h_3;6|7;0.7813;3.1250;4.0000;LFF;29.6772;LFF;BLA;Priority
900;h_2;3;1.5625;6.2500;6.0000;LFF;29.6845;LFF;BLA;Priority
900;h_1;1;0.7813;3.1250;2.0000;LFF;29.6767;LFF;BLA;Priority
900;h_0;2|0;0.7813;3.1250;2.5000;LFF;29.6768;LFF;BLA;Priority
910;h_5;4;6.2500;12.5000;10.0000;LFF;30.0449;LFF;BLA;Priority
910;h_4;5;3.1250;6.2500;5.0000;LFF;30.0238;LFF;BLA;Priority
910;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.0106;LFF;BLA;Priority
910;h_2;3;1.5625;6.2500;6.0000;LFF;30.0180;LFF;BLA;Priority
910;h_1;1;0.7813;3.1250;2.0000;LFF;30.0101;LFF;BLA;Priority
910;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.0102;LFF;BLA;Priority
920;h_5;4;6.2500;12.5000;10.0000;LFF;30.3787;LFF;BLA;Priority
920;h_4;5;3.1250;6.2500;5.0000;LFF;30.3574;LFF;BLA;Priority
920;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.3440;LFF;BLA;Priority
920;h_2;3;1.5625;6.2500;6.0000;LFF;30.3515;LFF;BLA;Priority
920;h_1;1;0.7813;3.1250;2.0000;LFF;30.3435;LFF;BLA;Priority
920;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.3436;LFF;BLA;Priority
930;h_5;4;6.2500;12.5000;10.0000;LFF;30.7125;LFF;BLA;Priority
930;h_4;5;3.1250;6.2500;5.0000;LFF;30.6909;LFF;BLA;Priority
930;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.6774;LFF;BLA;Priority
930;h_2;3;1.5625;6.2500;6.0000;LFF;30.6850;LFF;BLA;Priority
930;h_1;1;0.7813;3.1250;2.0000;LFF;30.6769;LFF;BLA;Priority
930;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.6771;LFF;BLA;Priority
940;h_5;4;6.2500;12.5000;10.0000;LFF;31.0463;LFF;BLA;Priority
940;h_4;5;3.1250;6.2500;5.0000;LFF;31.0245;LFF;BLA;Priority
940;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.0109;LFF;BLA;Priority
940;h_2;3;1.5625;6.2500;6.0000;LFF;31.0185;LFF;BLA;Priority
940;h_1;1;0.7813;3.1250;2.0000;LFF;31.0104;LFF;BLA;Priority
940;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.0105;LFF;BLA;Priority
950;h_5;4;6.2500;12.5000;10.0000;LFF;31.3801;LFF;BLA;Priority
950;h_4;5;3.1250;6.2500;5.0000;LFF;31.3581;LFF;BLA;Priority
950;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.3443;LFF;BLA;Priority
950;h_2;3;1.5625;6.2500;6.0000;LFF;31.3520;LFF;BLA;Priority
950;h_1;1;0.7813;3.1250;2.0000;LFF;31.3438;LFF;BLA;Priority
950;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.3439;LFF;BLA;Priority
960;h_5;4;6.2500;12.5000;10.0000;LFF;31.7139;LFF;BLA;Priority
960;h_4;5;3.1250;6.2500;5.0000;LFF;31.6916;LFF;BLA;Priority
960;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.6777;LFF;BLA;Priority
960;h_2;3;1.5625;6.2500;6.0000;LFF;31.6855;LFF;BLA;Priority
960;h_1;1;0.7813;3.1250;2.0000;LFF;31.6772;LFF;BLA;Priority
960;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.6773;LFF;BLA;Priority
970;h_5;4;6.2500;12.5000;10.0000;LFF;32.0477;LFF;BLA;Priority
970;h_4;5;3.1250;6.2500;5.0000;LFF;32.0252;LFF;BLA;Priority
970;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.0111;LFF;BLA;Priority
970;h_2;3;1.5625;6.2500;6.0000;LFF;32.0190;LFF;BLA;Priority
970;h_1;1;0.7813;3.1250;2.0000;LFF;32.0106;LFF;BLA;Priority
970;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.0107;LFF;BLA;Priority
980;h_5;4;6.2500;12.5000;10.0000;LFF;32.3815;LFF;BLA;Priority
980;h_4;5;3.1250;6.2500;5.0000;LFF;32.3588;LFF;BLA;Priority
980;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.3446;LFF;BLA;Priority
980;h_2;3;1.5625;6.2500;6.0000;LFF;32.3525;LFF;BLA;Priority
980;h_1;1;0.7813;3.1250;2.0000;LFF;32.3440;LFF;BLA;Priority
980;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.3441;LFF;BLA;Priority
990;h_5;4;6.2500;12.5000;10.0000;LFF;32.7153;LFF;BLA;Priority
990;h_4;5;3.1250;6.2500;5.0000;LFF;32.6923;LFF;BLA;Priority
990;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.6780;LFF;BLA;Priority
990;h_2;3;1.5625;6.2500;6.0000;LFF;32.6860;LFF;BLA;Priority
990;h_1;1;0.7813;3.1250;2.0000;LFF;32.6774;LFF;BLA;Priority
990;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.6776;LFF;BLA;Priority
1000;h_5;4;6.2500;12.5000;10.0000;LFF;33.0491;LFF;BLA;Priority
1000;h_4;5;3.1250;6.2500;5.0000;LFF;33.0259;LFF;BLA;Priority
1000;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.0114;LFF;BLA;Priority
1000;h_2;3;1.5625;6.2500;6.0000;LFF;33.0196;LFF;BLA;Priority
1000;h_1;1;0.7813;3.1250;2.0000;LFF;33.0108;LFF;BLA;Priority
1000;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.0110;LFF;BLA;Priority
1010;h_5;4;6.2500;12.5000;10.0000;LFF;33.3829;LFF;BLA;Priority
1010;h_4;5;3.1250;6.2500;5.0000;LFF;33.3595;LFF;BLA;Priority
1010;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.3448;LFF;BLA;Priority
1010;h_2;3;1.5625;6.2500;6.0000;LFF;33.3531;LFF;BLA;Priority
1010;h_1;1;0.7813;3.1250;2.0000;LFF;33.3443;LFF;BLA;Priority
1010;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.3444;LFF;BLA;Priority
1020;h_5;4;6.2500;12.5000;10.0000;LFF;33.7167;LFF;BLA;Priority
1020;h_4;5;3.1250;6.2500;5.0000;LFF;33.6930;LFF;BLA;Priority
1020;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.6782;LFF;BLA;Priority
1020;h_2;3;1.5625;6.2500;6.0000;LFF;33.6866;LFF;BLA;Priority
1020;h_1;1;0.7813;3.1250;2.0000;LFF;33.6777;LFF;BLA;Priority
1020;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.6778;LFF;BLA;Priority
1030;h_5;4;6.2500;12.5000;10.0000;LFF;34.0505;LFF;BLA;Priority
