0;1;2;vm_policy;link_policy;wf_policy
520;2;0.0696;LFF;First;SJF
520;1;0.0697;LFF;First;SJF
520;0;0.0696;LFF;First;SJF
530;11;0.0696;LFF;First;SJF
530;10;0.0696;LFF;First;SJF
530;9;0.0696;LFF;First;SJF
530;8;0.0699;LFF;First;SJF
530;7;0.0696;LFF;First;SJF
530;6;0.0696;LFF;First;SJF
530;5;0.0699;LFF;First;SJF
530;4;0.0695;LFF;First;SJF
530;3;0.0696;LFF;First;SJF
530;2;0.0696;LFF;First;SJF
530;1;0.0697;LFF;First;SJF
530;0;0.0696;LFF;First;SJF
540;11;0.0696;LFF;First;SJF
540;10;0.0696;LFF;First;SJF
540;9;0.0696;LFF;First;SJF
540;8;0.0699;LFF;First;SJF
540;7;0.0696;LFF;First;SJF
540;6;0.0696;LFF;First;SJF
540;5;0.0699;LFF;First;SJF
540;4;0.0695;LFF;First;SJF
540;3;0.0696;LFF;First;SJF
540;2;0.0696;LFF;First;SJF
540;1;0.0697;LFF;First;SJF
540;0;0.0696;LFF;First;SJF
550;11;0.0696;LFF;First;SJF
550;10;0.0696;LFF;First;SJF
550;9;0.0696;LFF;First;SJF
550;8;0.0699;LFF;First;SJF
550;7;0.0696;LFF;First;SJF
550;6;0.0696;LFF;First;SJF
550;5;0.0699;LFF;First;SJF
550;4;0.0695;LFF;First;SJF
550;3;0.0696;LFF;First;SJF
550;2;0.0696;LFF;First;SJF
550;1;0.0697;LFF;First;SJF
550;0;0.0696;LFF;First;SJF
560;11;0.0696;LFF;First;SJF
560;10;0.0696;LFF;First;SJF
560;9;0.0696;LFF;First;SJF
560;8;0.0699;LFF;First;SJF
560;7;0.0696;LFF;First;SJF
560;6;0.0696;LFF;First;SJF
560;5;0.0699;LFF;First;SJF
560;4;0.0695;LFF;First;SJF
560;3;0.0696;LFF;First;SJF
560;2;0.0696;LFF;First;SJF
560;1;0.0697;LFF;First;SJF
560;0;0.0696;LFF;First;SJF
570;11;0.0696;LFF;First;SJF
570;10;0.0696;LFF;First;SJF
570;9;0.0696;LFF;First;SJF
570;8;0.0699;LFF;First;SJF
570;7;0.0696;LFF;First;SJF
570;6;0.0696;LFF;First;SJF
570;5;0.0699;LFF;First;SJF
570;4;0.0695;LFF;First;SJF
570;3;0.0696;LFF;First;SJF
570;2;0.0696;LFF;First;SJF
570;1;0.0697;LFF;First;SJF
570;0;0.0696;LFF;First;SJF
580;11;0.0696;LFF;First;SJF
580;10;0.0696;LFF;First;SJF
580;9;0.0696;LFF;First;SJF
580;8;0.0699;LFF;First;SJF
580;7;0.0696;LFF;First;SJF
580;6;0.0696;LFF;First;SJF
580;5;0.0699;LFF;First;SJF
580;4;0.0695;LFF;First;SJF
580;3;0.0696;LFF;First;SJF
580;2;0.0696;LFF;First;SJF
580;1;0.0697;LFF;First;SJF
580;0;0.0696;LFF;First;SJF
590;11;0.0696;LFF;First;SJF
590;10;0.0696;LFF;First;SJF
590;9;0.0696;LFF;First;SJF
590;8;0.0699;LFF;First;SJF
590;7;0.0696;LFF;First;SJF
590;6;0.0696;LFF;First;SJF
590;5;0.0699;LFF;First;SJF
590;4;0.0695;LFF;First;SJF
590;3;0.0696;LFF;First;SJF
590;2;0.0696;LFF;First;SJF
590;1;0.0697;LFF;First;SJF
590;0;0.0696;LFF;First;SJF
600;11;0.0696;LFF;First;SJF
600;10;0.0696;LFF;First;SJF
600;9;0.0696;LFF;First;SJF
600;8;0.0699;LFF;First;SJF
600;7;0.0696;LFF;First;SJF
600;6;0.0696;LFF;First;SJF
600;5;0.0699;LFF;First;SJF
600;4;0.0695;LFF;First;SJF
600;3;0.0696;LFF;First;SJF
600;2;0.0696;LFF;First;SJF
600;1;0.0697;LFF;First;SJF
600;0;0.0696;LFF;First;SJF
610;11;0.0696;LFF;First;SJF
610;10;0.0696;LFF;First;SJF
610;9;0.0696;LFF;First;SJF
610;8;0.0699;LFF;First;SJF
610;7;0.0696;LFF;First;SJF
610;6;0.0696;LFF;First;SJF
610;5;0.0699;LFF;First;SJF
610;4;0.0695;LFF;First;SJF
610;3;0.0696;LFF;First;SJF
610;2;0.0696;LFF;First;SJF
610;1;0.0697;LFF;First;SJF
610;0;0.0696;LFF;First;SJF
620;11;0.0696;LFF;First;SJF
620;10;0.0696;LFF;First;SJF
620;9;0.0696;LFF;First;SJF
620;8;0.0699;LFF;First;SJF
620;7;0.0696;LFF;First;SJF
620;6;0.0696;LFF;First;SJF
620;5;0.0699;LFF;First;SJF
620;4;0.0695;LFF;First;SJF
620;3;0.0696;LFF;First;SJF
620;2;0.0696;LFF;First;SJF
620;1;0.0697;LFF;First;SJF
620;0;0.0696;LFF;First;SJF
630;11;0.0696;LFF;First;SJF
630;10;0.0696;LFF;First;SJF
630;9;0.0696;LFF;First;SJF
630;8;0.0699;LFF;First;SJF
630;7;0.0696;LFF;First;SJF
630;6;0.0696;LFF;First;SJF
630;5;0.0699;LFF;First;SJF
630;4;0.0695;LFF;First;SJF
630;3;0.0696;LFF;First;SJF
630;2;0.0696;LFF;First;SJF
630;1;0.0697;LFF;First;SJF
630;0;0.0696;LFF;First;SJF
640;11;0.0696;LFF;First;SJF
640;10;0.0696;LFF;First;SJF
640;9;0.0696;LFF;First;SJF
640;8;0.0699;LFF;First;SJF
640;7;0.0696;LFF;First;SJF
640;6;0.0696;LFF;First;SJF
640;5;0.0699;LFF;First;SJF
640;4;0.0695;LFF;First;SJF
640;3;0.0696;LFF;First;SJF
640;2;0.0696;LFF;First;SJF
640;1;0.0697;LFF;First;SJF
640;0;0.0696;LFF;First;SJF
650;11;0.0696;LFF;First;SJF
650;10;0.0696;LFF;First;SJF
650;9;0.0696;LFF;First;SJF
650;8;0.0699;LFF;First;SJF
650;7;0.0696;LFF;First;SJF
650;6;0.0696;LFF;First;SJF
650;5;0.0699;LFF;First;SJF
650;4;0.0695;LFF;First;SJF
650;3;0.0696;LFF;First;SJF
650;2;0.0696;LFF;First;SJF
650;1;0.0697;LFF;First;SJF
650;0;0.0696;LFF;First;SJF
660;11;0.0696;LFF;First;SJF
660;10;0.0696;LFF;First;SJF
660;9;0.0696;LFF;First;SJF
660;8;0.0699;LFF;First;SJF
660;7;0.0696;LFF;First;SJF
660;6;0.0696;LFF;First;SJF
660;5;0.0699;LFF;First;SJF
660;4;0.0695;LFF;First;SJF
660;3;0.0696;LFF;First;SJF
660;2;0.0696;LFF;First;SJF
660;1;0.0697;LFF;First;SJF
660;0;0.0696;LFF;First;SJF
670;11;0.0696;LFF;First;SJF
670;10;0.0696;LFF;First;SJF
670;9;0.0696;LFF;First;SJF
670;8;0.0699;LFF;First;SJF
670;7;0.0696;LFF;First;SJF
670;6;0.0696;LFF;First;SJF
670;5;0.0699;LFF;First;SJF
670;4;0.0695;LFF;First;SJF
670;3;0.0696;LFF;First;SJF
670;2;0.0696;LFF;First;SJF
670;1;0.0697;LFF;First;SJF
670;0;0.0696;LFF;First;SJF
680;11;0.0696;LFF;First;SJF
680;10;0.0696;LFF;First;SJF
680;9;0.0696;LFF;First;SJF
680;8;0.0699;LFF;First;SJF
680;7;0.0696;LFF;First;SJF
680;6;0.0696;LFF;First;SJF
680;5;0.0699;LFF;First;SJF
680;4;0.0695;LFF;First;SJF
680;3;0.0696;LFF;First;SJF
680;2;0.0696;LFF;First;SJF
680;1;0.0697;LFF;First;SJF
680;0;0.0696;LFF;First;SJF
690;11;0.0696;LFF;First;SJF
690;10;0.0696;LFF;First;SJF
690;9;0.0696;LFF;First;SJF
690;8;0.0699;LFF;First;SJF
690;7;0.0696;LFF;First;SJF
690;6;0.0696;LFF;First;SJF
690;5;0.0699;LFF;First;SJF
690;4;0.0695;LFF;First;SJF
690;3;0.0696;LFF;First;SJF
690;2;0.0696;LFF;First;SJF
690;1;0.0697;LFF;First;SJF
690;0;0.0696;LFF;First;SJF
700;11;0.0696;LFF;First;SJF
700;10;0.0696;LFF;First;SJF
700;9;0.0696;LFF;First;SJF
700;8;0.0699;LFF;First;SJF
700;7;0.0696;LFF;First;SJF
700;6;0.0696;LFF;First;SJF
700;5;0.0699;LFF;First;SJF
700;4;0.0695;LFF;First;SJF
700;3;0.0696;LFF;First;SJF
700;2;0.0696;LFF;First;SJF
700;1;0.0697;LFF;First;SJF
700;0;0.0696;LFF;First;SJF
710;11;0.0696;LFF;First;SJF
710;10;0.0696;LFF;First;SJF
710;9;0.0696;LFF;First;SJF
710;8;0.0699;LFF;First;SJF
710;7;0.0696;LFF;First;SJF
710;6;0.0696;LFF;First;SJF
710;5;0.0699;LFF;First;SJF
710;4;0.0695;LFF;First;SJF
710;3;0.0696;LFF;First;SJF
710;2;0.0696;LFF;First;SJF
710;1;0.0697;LFF;First;SJF
710;0;0.0696;LFF;First;SJF
720;11;0.0696;LFF;First;SJF
720;10;0.0696;LFF;First;SJF
720;9;0.0696;LFF;First;SJF
720;8;0.0699;LFF;First;SJF
720;7;0.0696;LFF;First;SJF
720;6;0.0696;LFF;First;SJF
720;5;0.0699;LFF;First;SJF
720;4;0.0695;LFF;First;SJF
720;3;0.0696;LFF;First;SJF
720;2;0.0696;LFF;First;SJF
720;1;0.0697;LFF;First;SJF
720;0;0.0696;LFF;First;SJF
730;11;0.0696;LFF;First;SJF
730;10;0.0696;LFF;First;SJF
730;9;0.0696;LFF;First;SJF
730;8;0.0699;LFF;First;SJF
730;7;0.0696;LFF;First;SJF
730;6;0.0696;LFF;First;SJF
730;5;0.0699;LFF;First;SJF
730;4;0.0695;LFF;First;SJF
730;3;0.0696;LFF;First;SJF
730;2;0.0696;LFF;First;SJF
730;1;0.0697;LFF;First;SJF
730;0;0.0696;LFF;First;SJF
740;11;0.0696;LFF;First;SJF
740;10;0.0696;LFF;First;SJF
740;9;0.0696;LFF;First;SJF
740;8;0.0699;LFF;First;SJF
740;7;0.0696;LFF;First;SJF
740;6;0.0696;LFF;First;SJF
740;5;0.0699;LFF;First;SJF
740;4;0.0695;LFF;First;SJF
740;3;0.0696;LFF;First;SJF
740;2;0.0696;LFF;First;SJF
740;1;0.0697;LFF;First;SJF
740;0;0.0696;LFF;First;SJF
750;11;0.0696;LFF;First;SJF
750;10;0.0696;LFF;First;SJF
750;9;0.0696;LFF;First;SJF
750;8;0.0699;LFF;First;SJF
750;7;0.0696;LFF;First;SJF
750;6;0.0696;LFF;First;SJF
750;5;0.0699;LFF;First;SJF
750;4;0.0695;LFF;First;SJF
750;3;0.0696;LFF;First;SJF
750;2;0.0696;LFF;First;SJF
750;1;0.0697;LFF;First;SJF
750;0;0.0696;LFF;First;SJF
760;11;0.0696;LFF;First;SJF
760;10;0.0696;LFF;First;SJF
760;9;0.0696;LFF;First;SJF
760;8;0.0699;LFF;First;SJF
760;7;0.0696;LFF;First;SJF
760;6;0.0696;LFF;First;SJF
760;5;0.0699;LFF;First;SJF
760;4;0.0695;LFF;First;SJF
760;3;0.0696;LFF;First;SJF
760;2;0.0696;LFF;First;SJF
760;1;0.0697;LFF;First;SJF
760;0;0.0696;LFF;First;SJF
770;11;0.0696;LFF;First;SJF
770;10;0.0696;LFF;First;SJF
770;9;0.0696;LFF;First;SJF
770;8;0.0699;LFF;First;SJF
770;7;0.0696;LFF;First;SJF
770;6;0.0696;LFF;First;SJF
770;5;0.0699;LFF;First;SJF
770;4;0.0695;LFF;First;SJF
770;3;0.0696;LFF;First;SJF
770;2;0.0696;LFF;First;SJF
770;1;0.0697;LFF;First;SJF
770;0;0.0696;LFF;First;SJF
780;11;0.0696;LFF;First;SJF
780;10;0.0696;LFF;First;SJF
780;9;0.0696;LFF;First;SJF
780;8;0.0699;LFF;First;SJF
780;7;0.0696;LFF;First;SJF
780;6;0.0696;LFF;First;SJF
780;5;0.0699;LFF;First;SJF
780;4;0.0695;LFF;First;SJF
780;3;0.0696;LFF;First;SJF
780;2;0.0696;LFF;First;SJF
780;1;0.0697;LFF;First;SJF
780;0;0.0696;LFF;First;SJF
790;11;0.0696;LFF;First;SJF
790;10;0.0696;LFF;First;SJF
790;9;0.0696;LFF;First;SJF
790;8;0.0699;LFF;First;SJF
790;7;0.0696;LFF;First;SJF
790;6;0.0696;LFF;First;SJF
790;5;0.0699;LFF;First;SJF
790;4;0.0695;LFF;First;SJF
790;3;0.0696;LFF;First;SJF
790;2;0.0696;LFF;First;SJF
790;1;0.0697;LFF;First;SJF
790;0;0.0696;LFF;First;SJF
800;11;0.0696;LFF;First;SJF
800;10;0.0696;LFF;First;SJF
800;9;0.0696;LFF;First;SJF
800;8;0.0699;LFF;First;SJF
800;7;0.0696;LFF;First;SJF
800;6;0.0696;LFF;First;SJF
800;5;0.0699;LFF;First;SJF
800;4;0.0695;LFF;First;SJF
800;3;0.0696;LFF;First;SJF
800;2;0.0696;LFF;First;SJF
800;1;0.0697;LFF;First;SJF
800;0;0.0696;LFF;First;SJF
810;11;0.0696;LFF;First;SJF
810;10;0.0696;LFF;First;SJF
810;9;0.0696;LFF;First;SJF
810;8;0.0699;LFF;First;SJF
810;7;0.0696;LFF;First;SJF
810;6;0.0696;LFF;First;SJF
810;5;0.0699;LFF;First;SJF
810;4;0.0695;LFF;First;SJF
810;3;0.0696;LFF;First;SJF
810;2;0.0696;LFF;First;SJF
810;1;0.0697;LFF;First;SJF
810;0;0.0696;LFF;First;SJF
820;11;0.0696;LFF;First;SJF
820;10;0.0696;LFF;First;SJF
820;9;0.0696;LFF;First;SJF
820;8;0.0699;LFF;First;SJF
820;7;0.0696;LFF;First;SJF
820;6;0.0696;LFF;First;SJF
820;5;0.0699;LFF;First;SJF
820;4;0.0695;LFF;First;SJF
820;3;0.0696;LFF;First;SJF
820;2;0.0696;LFF;First;SJF
820;1;0.0697;LFF;First;SJF
820;0;0.0696;LFF;First;SJF
830;11;0.0696;LFF;First;SJF
830;10;0.0696;LFF;First;SJF
830;9;0.0696;LFF;First;SJF
830;8;0.0699;LFF;First;SJF
830;7;0.0696;LFF;First;SJF
830;6;0.0696;LFF;First;SJF
830;5;0.0699;LFF;First;SJF
830;4;0.0695;LFF;First;SJF
830;3;0.0696;LFF;First;SJF
830;2;0.0696;LFF;First;SJF
830;1;0.0697;LFF;First;SJF
830;0;0.0696;LFF;First;SJF
840;11;0.0696;LFF;First;SJF
840;10;0.0696;LFF;First;SJF
840;9;0.0696;LFF;First;SJF
840;8;0.0699;LFF;First;SJF
840;7;0.0696;LFF;First;SJF
840;6;0.0696;LFF;First;SJF
840;5;0.0699;LFF;First;SJF
840;4;0.0695;LFF;First;SJF
840;3;0.0696;LFF;First;SJF
840;2;0.0696;LFF;First;SJF
840;1;0.0697;LFF;First;SJF
840;0;0.0696;LFF;First;SJF
850;11;0.0696;LFF;First;SJF
850;10;0.0696;LFF;First;SJF
850;9;0.0696;LFF;First;SJF
850;8;0.0699;LFF;First;SJF
850;7;0.0696;LFF;First;SJF
850;6;0.0696;LFF;First;SJF
850;5;0.0699;LFF;First;SJF
850;4;0.0695;LFF;First;SJF
850;3;0.0696;LFF;First;SJF
850;2;0.0696;LFF;First;SJF
850;1;0.0697;LFF;First;SJF
850;0;0.0696;LFF;First;SJF
860;11;0.0696;LFF;First;SJF
860;10;0.0696;LFF;First;SJF
860;9;0.0696;LFF;First;SJF
860;8;0.0699;LFF;First;SJF
860;7;0.0696;LFF;First;SJF
860;6;0.0696;LFF;First;SJF
860;5;0.0699;LFF;First;SJF
860;4;0.0695;LFF;First;SJF
860;3;0.0696;LFF;First;SJF
860;2;0.0696;LFF;First;SJF
860;1;0.0697;LFF;First;SJF
860;0;0.0696;LFF;First;SJF
870;11;0.0696;LFF;First;SJF
870;10;0.0696;LFF;First;SJF
870;9;0.0696;LFF;First;SJF
870;8;0.0699;LFF;First;SJF
870;7;0.0696;LFF;First;SJF
870;6;0.0696;LFF;First;SJF
870;5;0.0699;LFF;First;SJF
870;4;0.0695;LFF;First;SJF
870;3;0.0696;LFF;First;SJF
870;2;0.0696;LFF;First;SJF
870;1;0.0697;LFF;First;SJF
870;0;0.0696;LFF;First;SJF
880;11;0.0696;LFF;First;SJF
880;10;0.0696;LFF;First;SJF
880;9;0.0696;LFF;First;SJF
880;8;0.0699;LFF;First;SJF
880;7;0.0696;LFF;First;SJF
880;6;0.0696;LFF;First;SJF
880;5;0.0699;LFF;First;SJF
880;4;0.0695;LFF;First;SJF
880;3;0.0696;LFF;First;SJF
880;2;0.0696;LFF;First;SJF
880;1;0.0697;LFF;First;SJF
880;0;0.0696;LFF;First;SJF
890;11;0.0696;LFF;First;SJF
890;10;0.0696;LFF;First;SJF
890;9;0.0696;LFF;First;SJF
890;8;0.0699;LFF;First;SJF
890;7;0.0696;LFF;First;SJF
890;6;0.0696;LFF;First;SJF
890;5;0.0699;LFF;First;SJF
890;4;0.0695;LFF;First;SJF
890;3;0.0696;LFF;First;SJF
890;2;0.0696;LFF;First;SJF
890;1;0.0697;LFF;First;SJF
890;0;0.0696;LFF;First;SJF
900;11;0.0696;LFF;First;SJF
900;10;0.0696;LFF;First;SJF
900;9;0.0696;LFF;First;SJF
900;8;0.0699;LFF;First;SJF
900;7;0.0696;LFF;First;SJF
900;6;0.0696;LFF;First;SJF
900;5;0.0699;LFF;First;SJF
900;4;0.0695;LFF;First;SJF
900;3;0.0696;LFF;First;SJF
900;2;0.0696;LFF;First;SJF
900;1;0.0697;LFF;First;SJF
900;0;0.0696;LFF;First;SJF
910;11;0.0696;LFF;First;SJF
910;10;0.0696;LFF;First;SJF
910;9;0.0696;LFF;First;SJF
910;8;0.0699;LFF;First;SJF
910;7;0.0696;LFF;First;SJF
910;6;0.0696;LFF;First;SJF
910;5;0.0699;LFF;First;SJF
910;4;0.0695;LFF;First;SJF
910;3;0.0696;LFF;First;SJF
910;2;0.0696;LFF;First;SJF
910;1;0.0697;LFF;First;SJF
910;0;0.0696;LFF;First;SJF
920;11;0.0696;LFF;First;SJF
920;10;0.0696;LFF;First;SJF
920;9;0.0696;LFF;First;SJF
920;8;0.0699;LFF;First;SJF
920;7;0.0696;LFF;First;SJF
920;6;0.0696;LFF;First;SJF
920;5;0.0699;LFF;First;SJF
920;4;0.0695;LFF;First;SJF
920;3;0.0696;LFF;First;SJF
920;2;0.0696;LFF;First;SJF
920;1;0.0697;LFF;First;SJF
920;0;0.0696;LFF;First;SJF
930;11;0.0696;LFF;First;SJF
930;10;0.0696;LFF;First;SJF
930;9;0.0696;LFF;First;SJF
930;8;0.0699;LFF;First;SJF
930;7;0.0696;LFF;First;SJF
930;6;0.0696;LFF;First;SJF
930;5;0.0699;LFF;First;SJF
930;4;0.0695;LFF;First;SJF
930;3;0.0696;LFF;First;SJF
930;2;0.0696;LFF;First;SJF
930;1;0.0697;LFF;First;SJF
930;0;0.0696;LFF;First;SJF
940;11;0.0696;LFF;First;SJF
940;10;0.0696;LFF;First;SJF
940;9;0.0696;LFF;First;SJF
940;8;0.0699;LFF;First;SJF
940;7;0.0696;LFF;First;SJF
940;6;0.0696;LFF;First;SJF
940;5;0.0699;LFF;First;SJF
940;4;0.0695;LFF;First;SJF
940;3;0.0696;LFF;First;SJF
940;2;0.0696;LFF;First;SJF
940;1;0.0697;LFF;First;SJF
940;0;0.0696;LFF;First;SJF
950;11;0.0696;LFF;First;SJF
950;10;0.0696;LFF;First;SJF
950;9;0.0696;LFF;First;SJF
950;8;0.0699;LFF;First;SJF
950;7;0.0696;LFF;First;SJF
950;6;0.0696;LFF;First;SJF
950;5;0.0699;LFF;First;SJF
950;4;0.0695;LFF;First;SJF
950;3;0.0696;LFF;First;SJF
950;2;0.0696;LFF;First;SJF
950;1;0.0697;LFF;First;SJF
950;0;0.0696;LFF;First;SJF
960;11;0.0696;LFF;First;SJF
960;10;0.0696;LFF;First;SJF
960;9;0.0696;LFF;First;SJF
960;8;0.0699;LFF;First;SJF
960;7;0.0696;LFF;First;SJF
960;6;0.0696;LFF;First;SJF
960;5;0.0699;LFF;First;SJF
960;4;0.0695;LFF;First;SJF
960;3;0.0696;LFF;First;SJF
960;2;0.0696;LFF;First;SJF
960;1;0.0697;LFF;First;SJF
960;0;0.0696;LFF;First;SJF
970;11;0.0696;LFF;First;SJF
970;10;0.0696;LFF;First;SJF
970;9;0.0696;LFF;First;SJF
970;8;0.0699;LFF;First;SJF
970;7;0.0696;LFF;First;SJF
970;6;0.0696;LFF;First;SJF
970;5;0.0699;LFF;First;SJF
970;4;0.0695;LFF;First;SJF
970;3;0.0696;LFF;First;SJF
970;2;0.0696;LFF;First;SJF
970;1;0.0697;LFF;First;SJF
970;0;0.0696;LFF;First;SJF
980;11;0.0696;LFF;First;SJF
980;10;0.0696;LFF;First;SJF
980;9;0.0696;LFF;First;SJF
980;8;0.0699;LFF;First;SJF
980;7;0.0696;LFF;First;SJF
980;6;0.0696;LFF;First;SJF
980;5;0.0699;LFF;First;SJF
980;4;0.0695;LFF;First;SJF
980;3;0.0696;LFF;First;SJF
980;2;0.0696;LFF;First;SJF
980;1;0.0697;LFF;First;SJF
980;0;0.0696;LFF;First;SJF
990;11;0.0696;LFF;First;SJF
990;10;0.0696;LFF;First;SJF
990;9;0.0696;LFF;First;SJF
990;8;0.0699;LFF;First;SJF
990;7;0.0696;LFF;First;SJF
990;6;0.0696;LFF;First;SJF
990;5;0.0699;LFF;First;SJF
990;4;0.0695;LFF;First;SJF
990;3;0.0696;LFF;First;SJF
990;2;0.0696;LFF;First;SJF
990;1;0.0697;LFF;First;SJF
990;0;0.0696;LFF;First;SJF
1000;11;0.0696;LFF;First;SJF
1000;10;0.0696;LFF;First;SJF
1000;9;0.0696;LFF;First;SJF
1000;8;0.0699;LFF;First;SJF
1000;7;0.0696;LFF;First;SJF
1000;6;0.0696;LFF;First;SJF
1000;5;0.0699;LFF;First;SJF
1000;4;0.0695;LFF;First;SJF
1000;3;0.0696;LFF;First;SJF
1000;2;0.0696;LFF;First;SJF
1000;1;0.0697;LFF;First;SJF
1000;0;0.0696;LFF;First;SJF
1010;11;0.0696;LFF;First;SJF
1010;10;0.0696;LFF;First;SJF
1010;9;0.0696;LFF;First;SJF
1010;8;0.0699;LFF;First;SJF
1010;7;0.0696;LFF;First;SJF
1010;6;0.0696;LFF;First;SJF
1010;5;0.0699;LFF;First;SJF
1010;4;0.0695;LFF;First;SJF
1010;3;0.0696;LFF;First;SJF
1010;2;0.0696;LFF;First;SJF
1010;1;0.0697;LFF;First;SJF
1010;0;0.0696;LFF;First;SJF
1020;11;0.0696;LFF;First;SJF
1020;10;0.0696;LFF;First;SJF
1020;9;0.0696;LFF;First;SJF
1020;8;0.0699;LFF;First;SJF
1020;7;0.0696;LFF;First;SJF
1020;6;0.0696;LFF;First;SJF
1020;5;0.0699;LFF;First;SJF
1020;4;0.0695;LFF;First;SJF
1020;3;0.0696;LFF;First;SJF
1020;2;0.0696;LFF;First;SJF
1020;1;0.0697;LFF;First;SJF
1020;0;0.0696;LFF;First;SJF
1030;11;0.0696;LFF;First;SJF
1030;10;0.0696;LFF;First;SJF
1030;9;0.0696;LFF;First;SJF
1030;8;0.0699;LFF;First;SJF
1030;7;0.0696;LFF;First;SJF
1030;6;0.0696;LFF;First;SJF
1030;5;0.0699;LFF;First;SJF
1030;4;0.0695;LFF;First;SJF
1030;3;0.0696;LFF;First;SJF
1030;2;0.0696;LFF;First;SJF
1030;1;0.0697;LFF;First;SJF
1030;0;0.0696;LFF;First;SJF
1040;11;0.0696;LFF;First;SJF
1040;10;0.0696;LFF;First;SJF
1040;9;0.0696;LFF;First;SJF
1040;8;0.0699;LFF;First;SJF
1040;7;0.0696;LFF;First;SJF
1040;6;0.0696;LFF;First;SJF
1040;5;0.0699;LFF;First;SJF
1040;4;0.0695;LFF;First;SJF
1040;3;0.0696;LFF;First;SJF
1040;2;0.0696;LFF;First;SJF
1040;1;0.0697;LFF;First;SJF
1040;0;0.0696;LFF;First;SJF
1050;11;0.0696;LFF;First;SJF
1050;10;0.0696;LFF;First;SJF
1050;9;0.0696;LFF;First;SJF
1050;8;0.0699;LFF;First;SJF
1050;7;0.0696;LFF;First;SJF
1050;6;0.0696;LFF;First;SJF
1050;5;0.0699;LFF;First;SJF
1050;4;0.0695;LFF;First;SJF
1050;3;0.0696;LFF;First;SJF
1050;2;0.0696;LFF;First;SJF
1050;1;0.0697;LFF;First;SJF
1050;0;0.0696;LFF;First;SJF
1060;11;0.0696;LFF;First;SJF
1060;10;0.0696;LFF;First;SJF
1060;9;0.0696;LFF;First;SJF
1060;8;0.0699;LFF;First;SJF
1060;7;0.0696;LFF;First;SJF
1060;6;0.0696;LFF;First;SJF
1060;5;0.0699;LFF;First;SJF
1060;4;0.0695;LFF;First;SJF
1060;3;0.0696;LFF;First;SJF
1060;2;0.0696;LFF;First;SJF
1060;1;0.0697;LFF;First;SJF
1060;0;0.0696;LFF;First;SJF
1070;11;0.0696;LFF;First;SJF
1070;10;0.0696;LFF;First;SJF
1070;9;0.0696;LFF;First;SJF
1070;8;0.0699;LFF;First;SJF
1070;7;0.0696;LFF;First;SJF
1070;6;0.0696;LFF;First;SJF
1070;5;0.0699;LFF;First;SJF
1070;4;0.0695;LFF;First;SJF
1070;3;0.0696;LFF;First;SJF
1070;2;0.0696;LFF;First;SJF
1070;1;0.0697;LFF;First;SJF
1070;0;0.0696;LFF;First;SJF
1080;11;0.0696;LFF;First;SJF
1080;10;0.0696;LFF;First;SJF
1080;9;0.0696;LFF;First;SJF
1080;8;0.0699;LFF;First;SJF
1080;7;0.0696;LFF;First;SJF
1080;6;0.0696;LFF;First;SJF
1080;5;0.0699;LFF;First;SJF
1080;4;0.0695;LFF;First;SJF
1080;3;0.0696;LFF;First;SJF
1080;2;0.0696;LFF;First;SJF
1080;1;0.0697;LFF;First;SJF
1080;0;0.0696;LFF;First;SJF
1090;11;0.0696;LFF;First;SJF
1090;10;0.0696;LFF;First;SJF
1090;9;0.0696;LFF;First;SJF
1090;8;0.0699;LFF;First;SJF
1090;7;0.0696;LFF;First;SJF
1090;6;0.0696;LFF;First;SJF
1090;5;0.0699;LFF;First;SJF
1090;4;0.0695;LFF;First;SJF
1090;3;0.0696;LFF;First;SJF
1090;2;0.0696;LFF;First;SJF
1090;1;0.0697;LFF;First;SJF
1090;0;0.0696;LFF;First;SJF
1100;11;0.0696;LFF;First;SJF
1100;10;0.0696;LFF;First;SJF
1100;9;0.0696;LFF;First;SJF
1100;8;0.0699;LFF;First;SJF
1100;7;0.0696;LFF;First;SJF
1100;6;0.0696;LFF;First;SJF
1100;5;0.0699;LFF;First;SJF
1100;4;0.0695;LFF;First;SJF
1100;3;0.0696;LFF;First;SJF
1100;2;0.0696;LFF;First;SJF
1100;1;0.0697;LFF;First;SJF
1100;0;0.0696;LFF;First;SJF
1110;11;0.0696;LFF;First;SJF
1110;10;0.0696;LFF;First;SJF
1110;9;0.0696;LFF;First;SJF
1110;8;0.0699;LFF;First;SJF
1110;7;0.0696;LFF;First;SJF
1110;6;0.0696;LFF;First;SJF
1110;5;0.0699;LFF;First;SJF
1110;4;0.0695;LFF;First;SJF
1110;3;0.0696;LFF;First;SJF
1110;2;0.0696;LFF;First;SJF
1110;1;0.0697;LFF;First;SJF
1110;0;0.0696;LFF;First;SJF
1120;11;0.0696;LFF;First;SJF
1120;10;0.0696;LFF;First;SJF
1120;9;0.0696;LFF;First;SJF
1120;8;0.0699;LFF;First;SJF
1120;7;0.0696;LFF;First;SJF
1120;6;0.0696;LFF;First;SJF
1120;5;0.0699;LFF;First;SJF
1120;4;0.0695;LFF;First;SJF
1120;3;0.0696;LFF;First;SJF
1120;2;0.0696;LFF;First;SJF
1120;1;0.0697;LFF;First;SJF
1120;0;0.0696;LFF;First;SJF
1130;11;0.0696;LFF;First;SJF
1130;10;0.0696;LFF;First;SJF
1130;9;0.0696;LFF;First;SJF
1130;8;0.0699;LFF;First;SJF
