time;host_name;host_id;energy;vm_policy;link_policy;wf_policy
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7160;h_11;11.0;0.0;LWFF;First;SJF
7160;h_10;10.0;0.0;LWFF;First;SJF
7160;h_9;9.0;238.8791;LWFF;First;SJF
7160;h_8;8.0;0.0;LWFF;First;SJF
7160;h_7;7.0;0.0;LWFF;First;SJF
7160;h_6;6.0;238.8945;LWFF;First;SJF
7160;h_5;5.0;0.0;LWFF;First;SJF
7160;h_4;4.0;0.0;LWFF;First;SJF
7160;h_3;3.0;238.8965;LWFF;First;SJF
7160;h_2;2.0;0.0;LWFF;First;SJF
7160;h_1;1.0;0.0;LWFF;First;SJF
7160;h_0;0.0;238.8736;LWFF;First;SJF
TOTAL;;;955.5437;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7180;h_11;11.0;0.0;LWFF;First;SJF
7180;h_10;10.0;0.0;LWFF;First;SJF
7180;h_9;9.0;239.5464;LWFF;First;SJF
7180;h_8;8.0;0.0;LWFF;First;SJF
7180;h_7;7.0;0.0;LWFF;First;SJF
7180;h_6;6.0;239.5618;LWFF;First;SJF
7180;h_5;5.0;0.0;LWFF;First;SJF
7180;h_4;4.0;0.0;LWFF;First;SJF
7180;h_3;3.0;239.5638;LWFF;First;SJF
7180;h_2;2.0;0.0;LWFF;First;SJF
7180;h_1;1.0;0.0;LWFF;First;SJF
7180;h_0;0.0;239.5408;LWFF;First;SJF
TOTAL;;;958.2127;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7200;h_11;11.0;0.0;LWFF;First;SJF
7200;h_10;10.0;0.0;LWFF;First;SJF
7200;h_9;9.0;240.2136;LWFF;First;SJF
7200;h_8;8.0;0.0;LWFF;First;SJF
7200;h_7;7.0;0.0;LWFF;First;SJF
7200;h_6;6.0;240.2291;LWFF;First;SJF
7200;h_5;5.0;0.0;LWFF;First;SJF
7200;h_4;4.0;0.0;LWFF;First;SJF
7200;h_3;3.0;240.2311;LWFF;First;SJF
7200;h_2;2.0;0.0;LWFF;First;SJF
7200;h_1;1.0;0.0;LWFF;First;SJF
7200;h_0;0.0;240.2081;LWFF;First;SJF
TOTAL;;;960.8819;LWFF;First;SJF
7410;h_11;11.0;0.0;LWFF;First;SJF
7410;h_10;10.0;0.0;LWFF;First;SJF
7410;h_9;9.0;247.2199;LWFF;First;SJF
7410;h_8;8.0;0.0;LWFF;First;SJF
7410;h_7;7.0;0.0;LWFF;First;SJF
7410;h_6;6.0;247.2358;LWFF;First;SJF
7410;h_5;5.0;0.0;LWFF;First;SJF
7410;h_4;4.0;0.0;LWFF;First;SJF
7410;h_3;3.0;247.2378;LWFF;First;SJF
7410;h_2;2.0;0.0;LWFF;First;SJF
7410;h_1;1.0;0.0;LWFF;First;SJF
7410;h_0;0.0;247.2141;LWFF;First;SJF
TOTAL;;;988.9076;LWFF;First;SJF
7410;h_11;11.0;0.0;LWFF;First;SJF
7410;h_10;10.0;0.0;LWFF;First;SJF
7410;h_9;9.0;247.2199;LWFF;First;SJF
7410;h_8;8.0;0.0;LWFF;First;SJF
7410;h_7;7.0;0.0;LWFF;First;SJF
7410;h_6;6.0;247.2358;LWFF;First;SJF
7410;h_5;5.0;0.0;LWFF;First;SJF
7410;h_4;4.0;0.0;LWFF;First;SJF
7410;h_3;3.0;247.2378;LWFF;First;SJF
7410;h_2;2.0;0.0;LWFF;First;SJF
7410;h_1;1.0;0.0;LWFF;First;SJF
7410;h_0;0.0;247.2141;LWFF;First;SJF
TOTAL;;;988.9076;LWFF;First;SJF
7410;h_11;11.0;0.0;LWFF;First;SJF
7410;h_10;10.0;0.0;LWFF;First;SJF
7410;h_9;9.0;247.2199;LWFF;First;SJF
7410;h_8;8.0;0.0;LWFF;First;SJF
7410;h_7;7.0;0.0;LWFF;First;SJF
7410;h_6;6.0;247.2358;LWFF;First;SJF
7410;h_5;5.0;0.0;LWFF;First;SJF
7410;h_4;4.0;0.0;LWFF;First;SJF
7410;h_3;3.0;247.2378;LWFF;First;SJF
7410;h_2;2.0;0.0;LWFF;First;SJF
7410;h_1;1.0;0.0;LWFF;First;SJF
7410;h_0;0.0;247.2141;LWFF;First;SJF
TOTAL;;;988.9076;LWFF;First;SJF
7410;h_11;11.0;0.0;LWFF;First;SJF
7410;h_10;10.0;0.0;LWFF;First;SJF
7410;h_9;9.0;247.2199;LWFF;First;SJF
7410;h_8;8.0;0.0;LWFF;First;SJF
7410;h_7;7.0;0.0;LWFF;First;SJF
7410;h_6;6.0;247.2358;LWFF;First;SJF
7410;h_5;5.0;0.0;LWFF;First;SJF
7410;h_4;4.0;0.0;LWFF;First;SJF
7410;h_3;3.0;247.2378;LWFF;First;SJF
7410;h_2;2.0;0.0;LWFF;First;SJF
7410;h_1;1.0;0.0;LWFF;First;SJF
7410;h_0;0.0;247.2141;LWFF;First;SJF
TOTAL;;;988.9076;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
7720;h_8;8.0;0.0;LWFF;First;SJF
7720;h_7;7.0;0.0;LWFF;First;SJF
7720;h_6;6.0;257.579;LWFF;First;SJF
7720;h_5;5.0;0.0;LWFF;First;SJF
7720;h_4;4.0;0.0;LWFF;First;SJF
7720;h_3;3.0;257.5811;LWFF;First;SJF
7720;h_2;2.0;0.0;LWFF;First;SJF
7720;h_1;1.0;0.0;LWFF;First;SJF
7720;h_0;0.0;257.5564;LWFF;First;SJF
TOTAL;;;1030.2789;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
7720;h_8;8.0;0.0;LWFF;First;SJF
7720;h_7;7.0;0.0;LWFF;First;SJF
7720;h_6;6.0;257.579;LWFF;First;SJF
7720;h_5;5.0;0.0;LWFF;First;SJF
7720;h_4;4.0;0.0;LWFF;First;SJF
7720;h_3;3.0;257.5811;LWFF;First;SJF
7720;h_2;2.0;0.0;LWFF;First;SJF
7720;h_1;1.0;0.0;LWFF;First;SJF
7720;h_0;0.0;257.5564;LWFF;First;SJF
TOTAL;;;1030.2789;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
7720;h_8;8.0;0.0;LWFF;First;SJF
7720;h_7;7.0;0.0;LWFF;First;SJF
7720;h_6;6.0;257.579;LWFF;First;SJF
7720;h_5;5.0;0.0;LWFF;First;SJF
7720;h_4;4.0;0.0;LWFF;First;SJF
7720;h_3;3.0;257.5811;LWFF;First;SJF
7720;h_2;2.0;0.0;LWFF;First;SJF
7720;h_1;1.0;0.0;LWFF;First;SJF
7720;h_0;0.0;257.5564;LWFF;First;SJF
TOTAL;;;1030.2789;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
7720;h_8;8.0;0.0;LWFF;First;SJF
7720;h_7;7.0;0.0;LWFF;First;SJF
7720;h_6;6.0;257.579;LWFF;First;SJF
7720;h_5;5.0;0.0;LWFF;First;SJF
7720;h_4;4.0;0.0;LWFF;First;SJF
7720;h_3;3.0;257.5811;LWFF;First;SJF
7720;h_2;2.0;0.0;LWFF;First;SJF
7720;h_1;1.0;0.0;LWFF;First;SJF
7720;h_0;0.0;257.5564;LWFF;First;SJF
TOTAL;;;1030.2789;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
7720;h_8;8.0;0.0;LWFF;First;SJF
7720;h_7;7.0;0.0;LWFF;First;SJF
7720;h_6;6.0;257.579;LWFF;First;SJF
7720;h_5;5.0;0.0;LWFF;First;SJF
7720;h_4;4.0;0.0;LWFF;First;SJF
7720;h_3;3.0;257.5811;LWFF;First;SJF
7720;h_2;2.0;0.0;LWFF;First;SJF
7720;h_1;1.0;0.0;LWFF;First;SJF
7720;h_0;0.0;257.5564;LWFF;First;SJF
TOTAL;;;1030.2789;LWFF;First;SJF
7720;h_11;11.0;0.0;LWFF;First;SJF
7720;h_10;10.0;0.0;LWFF;First;SJF
7720;h_9;9.0;257.5624;LWFF;First;SJF
