# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
80;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;852.00;180.71;11200.3789;0.0000;5899.9999;true
80;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1172.00;267.60;640.2307;259.7689;899.9996;true
90;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;2420.00;560.60;320.2307;8779.7692;9099.9999;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8099.9996;8099.9996;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;1299.9999;1299.9999;true
90;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1994.67;428.47;320.3465;179.6534;499.9999;true
90;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;2420.00;560.60;1280.2307;619.7689;1899.9996;true
90;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;2420.00;560.60;12800.2307;0.0000;7499.9996;true
90;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;2420.00;560.60;3200.2307;0.0000;1499.9996;true
90;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2199.9996;2199.9996;true
90;h_3;h_9;h_3->edge1->agg1->core1->agg3->edge4->h_9;285.7143;457.33;66.97;8400.3055;0.0000;4199.9997;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;2699.9997;2699.9997;true
90;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;544.00;116.05;2800.3789;0.0000;699.9996;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;199.9999;199.9999;true
90;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;544.00;116.05;280.3789;9419.6211;9699.9999;true
90;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1994.67;428.47;12800.3465;0.0000;8799.9999;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;6099.9997;6099.9997;true
90;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5199.9997;5199.9997;true
