time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
3020.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3020.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3020.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3020.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3020.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3020.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3020.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3030.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;SJF
3030.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;SJF
3030.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3030.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;SJF
3030.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3030.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3030.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3030.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3030.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3030.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3030.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3030.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3040.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;SJF
3040.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;SJF
3040.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3040.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;SJF
3040.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3040.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3040.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3040.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3040.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3040.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3040.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3040.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3050.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;SJF
3050.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;SJF
3050.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3050.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;SJF
3050.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3050.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3050.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3050.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3050.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3050.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3050.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3050.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3060.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;SJF
3060.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;SJF
3060.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3060.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;SJF
3060.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3060.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3060.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3060.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3060.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3060.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3060.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3060.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3070.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;SJF
3070.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;SJF
3070.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3070.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;SJF
3070.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3070.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;SJF
3070.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3070.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3070.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3070.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3070.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3070.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3080.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3080.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3080.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3080.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3080.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3080.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
3090.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
3090.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
3090.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
3090.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
3090.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
3090.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
4020.16;5;6.25;12.5;10.0;31.0463;LFF;BLA;SJF
4020.16;4;3.13;6.25;5.0;31.0245;LFF;BLA;SJF
4020.16;3;0.78;3.13;4.0;31.0109;LFF;BLA;SJF
4020.16;2;1.56;6.25;6.0;31.0185;LFF;BLA;SJF
4020.16;1;0.78;3.13;2.0;31.0103;LFF;BLA;SJF
4020.16;0;0.78;3.13;2.5;31.0105;LFF;BLA;SJF
4030.16;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
4030.16;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
4030.16;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
4030.16;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
4030.16;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
4030.16;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
4043.2;5;6.25;12.5;10.0;0.4353;LFF;BLA;SJF
4043.2;4;3.13;6.25;5.0;0.435;LFF;BLA;SJF
4043.2;3;0.78;3.13;4.0;0.4348;LFF;BLA;SJF
4043.2;2;1.56;6.25;6.0;0.4349;LFF;BLA;SJF
4043.2;1;0.78;3.13;2.0;0.4348;LFF;BLA;SJF
4043.2;0;0.78;3.13;2.5;0.4348;LFF;BLA;SJF
4053.2;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
4053.2;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
4053.2;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
4053.2;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
4053.2;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
4053.2;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
4073.2;5;6.25;12.5;10.0;0.6676;LFF;BLA;SJF
4073.2;4;3.13;6.25;5.0;0.6671;LFF;BLA;SJF
4073.2;3;0.78;3.13;4.0;0.6668;LFF;BLA;SJF
4073.2;2;1.56;6.25;6.0;0.667;LFF;BLA;SJF
4073.2;1;0.78;3.13;2.0;0.6668;LFF;BLA;SJF
4073.2;0;0.78;3.13;2.5;0.6668;LFF;BLA;SJF
4083.2;5;6.25;12.5;10.0;0.3338;LFF;BLA;SJF
4083.2;4;3.13;6.25;5.0;0.3336;LFF;BLA;SJF
4083.2;3;0.78;3.13;4.0;0.3334;LFF;BLA;SJF
4083.2;2;1.56;6.25;6.0;0.3335;LFF;BLA;SJF
4083.2;1;0.78;3.13;2.0;0.3334;LFF;BLA;SJF
4083.2;0;0.78;3.13;2.5;0.3334;LFF;BLA;SJF
10.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
10.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
10.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
10.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
10.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
10.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
10.0;5;6.25;12.5;5.76;0.07;LFF;First;Priority
10.0;4;3.13;6.25;2.4;0.0697;LFF;First;Priority
10.0;3;0.78;3.13;0.56;0.0695;LFF;First;Priority
10.0;2;1.56;6.25;3.04;0.0697;LFF;First;Priority
10.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
10.0;0;0.78;3.13;2.44;0.0696;LFF;First;Priority
20.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
20.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
20.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
20.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
20.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
20.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
20.0;5;6.25;12.5;5.52;0.07;LFF;First;Priority
20.0;4;3.13;6.25;0.84;0.0697;LFF;First;Priority
20.0;3;0.78;3.13;0.56;0.0695;LFF;First;Priority
20.0;2;1.56;6.25;6.48;0.0697;LFF;First;Priority
20.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
20.0;0;0.78;3.13;3.14;0.0696;LFF;First;Priority
30.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
30.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
30.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
30.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
30.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
30.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
30.0;5;6.25;12.5;5.6;0.07;LFF;First;Priority
30.0;4;3.13;6.25;2.8;0.0697;LFF;First;Priority
30.0;3;0.78;3.13;0.84;0.0696;LFF;First;Priority
30.0;2;1.56;6.25;11.12;0.0698;LFF;First;Priority
30.0;1;0.78;3.13;2.0;0.0696;LFF;First;Priority
30.0;0;0.78;3.13;1.86;0.0696;LFF;First;Priority
40.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
40.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
40.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
40.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
40.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
40.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
40.0;5;6.25;12.5;5.28;0.07;LFF;First;Priority
40.0;4;3.13;6.25;1.92;0.0697;LFF;First;Priority
40.0;3;0.78;3.13;1.0;0.0696;LFF;First;Priority
40.0;2;1.56;6.25;6.08;0.0697;LFF;First;Priority
40.0;1;0.78;3.13;2.0;0.0696;LFF;First;Priority
40.0;0;0.78;3.13;3.16;0.0696;LFF;First;Priority
50.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
50.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
50.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
50.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
50.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
50.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
50.0;5;6.25;12.5;2.4;0.07;LFF;First;Priority
50.0;4;3.13;6.25;2.8;0.0697;LFF;First;Priority
50.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
50.0;2;1.56;6.25;9.04;0.0698;LFF;First;Priority
50.0;1;0.78;3.13;3.68;0.0696;LFF;First;Priority
50.0;0;0.78;3.13;3.18;0.0696;LFF;First;Priority
60.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
60.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
60.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
60.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
60.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
60.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
60.0;5;6.25;12.5;1.6;0.07;LFF;First;Priority
60.0;4;3.13;6.25;2.16;0.0697;LFF;First;Priority
60.0;3;0.78;3.13;0.96;0.0696;LFF;First;Priority
60.0;2;1.56;6.25;8.64;0.0698;LFF;First;Priority
60.0;1;0.78;3.13;0.32;0.0695;LFF;First;Priority
60.0;0;0.78;3.13;2.04;0.0696;LFF;First;Priority
70.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
70.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
70.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
70.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
70.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
70.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
70.0;5;6.25;12.5;10.4;0.0701;LFF;First;Priority
70.0;4;3.13;6.25;1.6;0.0697;LFF;First;Priority
70.0;3;0.78;3.13;2.24;0.0696;LFF;First;Priority
70.0;2;1.56;6.25;11.12;0.0698;LFF;First;Priority
70.0;1;0.78;3.13;1.6;0.0696;LFF;First;Priority
70.0;0;0.78;3.13;5.22;0.0696;LFF;First;Priority
80.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
80.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
80.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
80.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
80.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
80.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
80.0;5;6.25;12.5;2.64;0.07;LFF;First;Priority
80.0;4;3.13;6.25;2.2;0.0697;LFF;First;Priority
80.0;3;0.78;3.13;0.34;0.0695;LFF;First;Priority
80.0;2;1.56;6.25;1.52;0.0697;LFF;First;Priority
80.0;1;0.78;3.13;1.6;0.0696;LFF;First;Priority
80.0;0;0.78;3.13;2.6;0.0696;LFF;First;Priority
90.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
90.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
90.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
90.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
90.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
90.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
90.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
90.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
90.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
90.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
90.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
90.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
100.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
100.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
100.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
100.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
100.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
100.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
100.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
100.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
100.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
100.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
100.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
100.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
110.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
110.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
110.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
110.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
110.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
110.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
110.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
110.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
110.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
110.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
110.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
110.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
120.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
120.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
120.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
120.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
120.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
120.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
120.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
120.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
120.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
120.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
120.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
120.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
130.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
130.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
130.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
130.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
130.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
130.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
130.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
130.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
130.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
130.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
130.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
130.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
140.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
140.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
140.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
140.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
140.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
140.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
140.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
140.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
140.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
140.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
140.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
140.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
150.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
150.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
150.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
150.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
150.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
150.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
150.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
150.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
150.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
150.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
150.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
150.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
160.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
160.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
160.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
160.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
160.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
160.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
160.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
160.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
160.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
160.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
160.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
160.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
170.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
170.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
170.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
170.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
170.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
170.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
170.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
170.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
170.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
170.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
170.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
170.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
180.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
180.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
180.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
180.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
180.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
180.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
180.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
180.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
180.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
180.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
180.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
180.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
190.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
190.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
190.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
190.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
190.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
190.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
190.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
190.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
190.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
190.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
190.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
190.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
200.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
200.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
200.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
200.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
200.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
200.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
200.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
200.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
200.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
200.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
200.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
200.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
210.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
210.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
210.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
210.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
210.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
210.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
210.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
210.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
210.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
210.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
210.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
210.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
220.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
220.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
220.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
220.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
220.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
220.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
220.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
220.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
220.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
220.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
220.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
220.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
230.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
230.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
230.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
230.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
230.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
230.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
230.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
230.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
230.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
230.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
230.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
230.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
240.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
240.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
240.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
240.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
240.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
240.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
240.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
240.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
240.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
240.0;2;1.56;6.25;6.0;0.3335;LFF;First;Priority
240.0;1;0.78;3.13;2.0;0.3334;LFF;First;Priority
240.0;0;0.78;3.13;2.5;0.3334;LFF;First;Priority
250.0;5;6.25;12.5;0.0;0.0699;LFF;First;Priority
250.0;4;3.13;6.25;0.0;0.0697;LFF;First;Priority
250.0;3;0.78;3.13;0.0;0.0695;LFF;First;Priority
250.0;2;1.56;6.25;0.0;0.0696;LFF;First;Priority
250.0;1;0.78;3.13;0.0;0.0695;LFF;First;Priority
250.0;0;0.78;3.13;0.0;0.0695;LFF;First;Priority
250.0;5;6.25;12.5;10.0;0.3338;LFF;First;Priority
250.0;4;3.13;6.25;5.0;0.3336;LFF;First;Priority
250.0;3;0.78;3.13;4.0;0.3334;LFF;First;Priority
