time;host_id;cpu_util;ram_util;bw_util;energy;vm_policy;link_policy;wf_policy
2160;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2160;3;2.7344;7.8125;7.0;71.7193;LWFF;First;SJF
2160;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2160;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2160;0;2.7344;7.8125;7.0;71.7193;LWFF;First;SJF
2170;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2170;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2170;3;2.7344;7.8125;7.0;72.0529;LWFF;First;SJF
2170;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2170;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2170;0;2.7344;7.8125;7.0;72.0529;LWFF;First;SJF
2180;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2180;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2180;3;2.7344;7.8125;7.0;72.3865;LWFF;First;SJF
2180;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2180;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2180;0;2.7344;7.8125;7.0;72.3865;LWFF;First;SJF
2190;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2190;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2190;3;2.7344;7.8125;7.0;72.7201;LWFF;First;SJF
2190;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2190;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2190;0;2.7344;7.8125;7.0;72.7201;LWFF;First;SJF
2200;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2200;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2200;3;2.7344;7.8125;7.0;73.0536;LWFF;First;SJF
2200;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2200;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2200;0;2.7344;7.8125;7.0;73.0536;LWFF;First;SJF
2210;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2210;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2210;3;2.7344;7.8125;7.0;73.3872;LWFF;First;SJF
2210;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2210;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2210;0;2.7344;7.8125;7.0;73.3872;LWFF;First;SJF
2220;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2220;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2220;3;2.7344;7.8125;7.0;73.7208;LWFF;First;SJF
2220;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2220;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2220;0;2.7344;7.8125;7.0;73.7208;LWFF;First;SJF
2230;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2230;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2230;3;2.7344;7.8125;7.0;74.0544;LWFF;First;SJF
2230;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2230;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2230;0;2.7344;7.8125;7.0;74.0544;LWFF;First;SJF
2240;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2240;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2240;3;2.7344;7.8125;7.0;74.388;LWFF;First;SJF
2240;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2240;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2240;0;2.7344;7.8125;7.0;74.388;LWFF;First;SJF
2250;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2250;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2250;3;2.7344;7.8125;7.0;74.7215;LWFF;First;SJF
2250;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2250;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2250;0;2.7344;7.8125;7.0;74.7215;LWFF;First;SJF
2260;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2260;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2260;3;2.7344;7.8125;7.0;75.0551;LWFF;First;SJF
2260;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2260;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2260;0;2.7344;7.8125;7.0;75.0551;LWFF;First;SJF
2270;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2270;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2270;3;2.7344;7.8125;7.0;75.3887;LWFF;First;SJF
2270;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2270;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2270;0;2.7344;7.8125;7.0;75.3887;LWFF;First;SJF
2280;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2280;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2280;3;2.7344;7.8125;7.0;75.7223;LWFF;First;SJF
2280;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2280;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2280;0;2.7344;7.8125;7.0;75.7223;LWFF;First;SJF
2290;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2290;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2290;3;2.7344;7.8125;7.0;76.0559;LWFF;First;SJF
2290;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2290;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2290;0;2.7344;7.8125;7.0;76.0559;LWFF;First;SJF
2300;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2300;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2300;3;2.7344;7.8125;7.0;76.3894;LWFF;First;SJF
2300;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2300;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2300;0;2.7344;7.8125;7.0;76.3894;LWFF;First;SJF
2310;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2310;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2310;3;2.7344;7.8125;7.0;76.723;LWFF;First;SJF
2310;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2310;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2310;0;2.7344;7.8125;7.0;76.723;LWFF;First;SJF
2320;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2320;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2320;3;2.7344;7.8125;7.0;77.0566;LWFF;First;SJF
2320;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2320;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2320;0;2.7344;7.8125;7.0;77.0566;LWFF;First;SJF
2330;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2330;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2330;3;2.7344;7.8125;7.0;77.3902;LWFF;First;SJF
2330;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2330;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2330;0;2.7344;7.8125;7.0;77.3902;LWFF;First;SJF
2340;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2340;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2340;3;2.7344;7.8125;7.0;77.7237;LWFF;First;SJF
2340;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2340;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2340;0;2.7344;7.8125;7.0;77.7237;LWFF;First;SJF
2350;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2350;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2350;3;2.7344;7.8125;7.0;78.0573;LWFF;First;SJF
2350;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2350;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2350;0;2.7344;7.8125;7.0;78.0573;LWFF;First;SJF
2360;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2360;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2360;3;2.7344;7.8125;7.0;78.3909;LWFF;First;SJF
2360;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2360;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2360;0;2.7344;7.8125;7.0;78.3909;LWFF;First;SJF
2370;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2370;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2370;3;2.7344;7.8125;7.0;78.7245;LWFF;First;SJF
2370;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2370;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2370;0;2.7344;7.8125;7.0;78.7245;LWFF;First;SJF
2380;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2380;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2380;3;2.7344;7.8125;7.0;79.0581;LWFF;First;SJF
2380;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2380;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2380;0;2.7344;7.8125;7.0;79.0581;LWFF;First;SJF
2390;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2390;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2390;3;2.7344;7.8125;7.0;79.3916;LWFF;First;SJF
2390;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2390;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2390;0;2.7344;7.8125;7.0;79.3916;LWFF;First;SJF
2400;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2400;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2400;3;2.7344;7.8125;7.0;79.7252;LWFF;First;SJF
2400;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2400;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2400;0;2.7344;7.8125;7.0;79.7252;LWFF;First;SJF
2410;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2410;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2410;3;2.7344;7.8125;7.0;80.0588;LWFF;First;SJF
2410;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2410;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2410;0;2.7344;7.8125;7.0;80.0588;LWFF;First;SJF
2420;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2420;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2420;3;2.7344;7.8125;7.0;80.3924;LWFF;First;SJF
2420;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2420;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2420;0;2.7344;7.8125;7.0;80.3924;LWFF;First;SJF
2430;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2430;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2430;3;2.7344;7.8125;7.0;80.7259;LWFF;First;SJF
2430;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2430;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2430;0;2.7344;7.8125;7.0;80.7259;LWFF;First;SJF
2440;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2440;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2440;3;2.7344;7.8125;7.0;81.0595;LWFF;First;SJF
2440;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2440;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2440;0;2.7344;7.8125;7.0;81.0595;LWFF;First;SJF
2450;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2450;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2450;3;2.7344;7.8125;7.0;81.3931;LWFF;First;SJF
2450;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2450;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2450;0;2.7344;7.8125;7.0;81.3931;LWFF;First;SJF
2460;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2460;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2460;3;2.7344;7.8125;7.0;81.7267;LWFF;First;SJF
2460;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2460;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2460;0;2.7344;7.8125;7.0;81.7267;LWFF;First;SJF
2470;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2470;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2470;3;2.7344;7.8125;7.0;82.0603;LWFF;First;SJF
2470;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2470;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2470;0;2.7344;7.8125;7.0;82.0603;LWFF;First;SJF
2480;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2480;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2480;3;2.7344;7.8125;7.0;82.3938;LWFF;First;SJF
2480;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2480;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2480;0;2.7344;7.8125;7.0;82.3938;LWFF;First;SJF
2490;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2490;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2490;3;2.7344;7.8125;7.0;82.7274;LWFF;First;SJF
2490;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2490;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2490;0;2.7344;7.8125;7.0;82.7274;LWFF;First;SJF
2500;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2500;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2500;3;2.7344;7.8125;7.0;83.061;LWFF;First;SJF
2500;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2500;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2500;0;2.7344;7.8125;7.0;83.061;LWFF;First;SJF
2510;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2510;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2510;3;2.7344;7.8125;7.0;83.3946;LWFF;First;SJF
2510;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2510;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2510;0;2.7344;7.8125;7.0;83.3946;LWFF;First;SJF
2520;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2520;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2520;3;2.7344;7.8125;7.0;83.7282;LWFF;First;SJF
2520;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2520;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2520;0;2.7344;7.8125;7.0;83.7282;LWFF;First;SJF
2530;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2530;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2530;3;2.7344;7.8125;7.0;84.0617;LWFF;First;SJF
2530;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2530;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2530;0;2.7344;7.8125;7.0;84.0617;LWFF;First;SJF
2540;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2540;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2540;3;2.7344;7.8125;7.0;84.3953;LWFF;First;SJF
2540;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2540;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2540;0;2.7344;7.8125;7.0;84.3953;LWFF;First;SJF
2550;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2550;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2550;3;2.7344;7.8125;7.0;84.7289;LWFF;First;SJF
2550;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2550;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2550;0;2.7344;7.8125;7.0;84.7289;LWFF;First;SJF
2560;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2560;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2560;3;2.7344;7.8125;7.0;85.0625;LWFF;First;SJF
2560;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2560;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2560;0;2.7344;7.8125;7.0;85.0625;LWFF;First;SJF
2570;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2570;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2570;3;2.7344;7.8125;7.0;85.396;LWFF;First;SJF
2570;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2570;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2570;0;2.7344;7.8125;7.0;85.396;LWFF;First;SJF
2580;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2580;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2580;3;2.7344;7.8125;7.0;85.7296;LWFF;First;SJF
2580;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2580;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2580;0;2.7344;7.8125;7.0;85.7296;LWFF;First;SJF
2590;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2590;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2590;3;2.7344;7.8125;7.0;86.0632;LWFF;First;SJF
2590;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2590;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2590;0;2.7344;7.8125;7.0;86.0632;LWFF;First;SJF
2600;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2600;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2600;3;2.7344;7.8125;7.0;86.3968;LWFF;First;SJF
2600;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2600;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2600;0;2.7344;7.8125;7.0;86.3968;LWFF;First;SJF
2610;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2610;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2610;3;2.7344;7.8125;7.0;86.7304;LWFF;First;SJF
2610;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2610;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2610;0;2.7344;7.8125;7.0;86.7304;LWFF;First;SJF
2620;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2620;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2620;3;2.7344;7.8125;7.0;87.0639;LWFF;First;SJF
2620;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2620;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2620;0;2.7344;7.8125;7.0;87.0639;LWFF;First;SJF
2630;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2630;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2630;3;2.7344;7.8125;7.0;87.3975;LWFF;First;SJF
2630;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2630;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2630;0;2.7344;7.8125;7.0;87.3975;LWFF;First;SJF
2640;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2640;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2640;3;2.7344;7.8125;7.0;87.7311;LWFF;First;SJF
2640;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2640;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2640;0;2.7344;7.8125;7.0;87.7311;LWFF;First;SJF
2650;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2650;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2650;3;2.7344;7.8125;7.0;88.0647;LWFF;First;SJF
2650;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2650;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2650;0;2.7344;7.8125;7.0;88.0647;LWFF;First;SJF
2660;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2660;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2660;3;2.7344;7.8125;7.0;88.3982;LWFF;First;SJF
2660;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2660;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2660;0;2.7344;7.8125;7.0;88.3982;LWFF;First;SJF
2670;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2670;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2670;3;2.7344;7.8125;7.0;88.7318;LWFF;First;SJF
2670;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2670;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2670;0;2.7344;7.8125;7.0;88.7318;LWFF;First;SJF
2680;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2680;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2680;3;2.7344;7.8125;7.0;89.0654;LWFF;First;SJF
2680;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2680;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2680;0;2.7344;7.8125;7.0;89.0654;LWFF;First;SJF
2690;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2690;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2690;3;2.7344;7.8125;7.0;89.399;LWFF;First;SJF
2690;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2690;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2690;0;2.7344;7.8125;7.0;89.399;LWFF;First;SJF
2700;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2700;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2700;3;2.7344;7.8125;7.0;89.7326;LWFF;First;SJF
2700;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2700;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2700;0;2.7344;7.8125;7.0;89.7326;LWFF;First;SJF
2710;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2710;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2710;3;2.7344;7.8125;7.0;90.0661;LWFF;First;SJF
2710;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2710;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2710;0;2.7344;7.8125;7.0;90.0661;LWFF;First;SJF
2720;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2720;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2720;3;2.7344;7.8125;7.0;90.3997;LWFF;First;SJF
2720;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2720;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2720;0;2.7344;7.8125;7.0;90.3997;LWFF;First;SJF
2730;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2730;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2730;3;2.7344;7.8125;7.0;90.7333;LWFF;First;SJF
2730;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2730;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2730;0;2.7344;7.8125;7.0;90.7333;LWFF;First;SJF
2740;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2740;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2740;3;2.7344;7.8125;7.0;91.0669;LWFF;First;SJF
2740;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2740;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2740;0;2.7344;7.8125;7.0;91.0669;LWFF;First;SJF
2750;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2750;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2750;3;2.7344;7.8125;7.0;91.4005;LWFF;First;SJF
2750;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2750;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2750;0;2.7344;7.8125;7.0;91.4005;LWFF;First;SJF
2760;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2760;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2760;3;2.7344;7.8125;7.0;91.734;LWFF;First;SJF
2760;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2760;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2760;0;2.7344;7.8125;7.0;91.734;LWFF;First;SJF
2770;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2770;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2770;3;2.7344;7.8125;7.0;92.0676;LWFF;First;SJF
2770;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2770;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2770;0;2.7344;7.8125;7.0;92.0676;LWFF;First;SJF
2780;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2780;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2780;3;2.7344;7.8125;7.0;92.4012;LWFF;First;SJF
2780;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2780;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2780;0;2.7344;7.8125;7.0;92.4012;LWFF;First;SJF
2790;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2790;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2790;3;2.7344;7.8125;7.0;92.7348;LWFF;First;SJF
2790;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2790;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2790;0;2.7344;7.8125;7.0;92.7348;LWFF;First;SJF
2800;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2800;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2800;3;2.7344;7.8125;7.0;93.0683;LWFF;First;SJF
2800;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2800;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2800;0;2.7344;7.8125;7.0;93.0683;LWFF;First;SJF
2810;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2810;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2810;3;2.7344;7.8125;7.0;93.4019;LWFF;First;SJF
2810;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2810;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2810;0;2.7344;7.8125;7.0;93.4019;LWFF;First;SJF
2820;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2820;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2820;3;2.7344;7.8125;7.0;93.7355;LWFF;First;SJF
2820;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2820;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2820;0;2.7344;7.8125;7.0;93.7355;LWFF;First;SJF
2830;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2830;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2830;3;2.7344;7.8125;7.0;94.0691;LWFF;First;SJF
2830;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2830;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2830;0;2.7344;7.8125;7.0;94.0691;LWFF;First;SJF
2840;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2840;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2840;3;2.7344;7.8125;7.0;94.4027;LWFF;First;SJF
2840;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2840;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2840;0;2.7344;7.8125;7.0;94.4027;LWFF;First;SJF
2850;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2850;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2850;3;2.7344;7.8125;7.0;94.7362;LWFF;First;SJF
2850;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
2850;1;0.0;0.0;0.0;0.0;LWFF;First;SJF
2850;0;2.7344;7.8125;7.0;94.7362;LWFF;First;SJF
2860;5;0.0;0.0;0.0;0.0;LWFF;First;SJF
2860;4;0.0;0.0;0.0;0.0;LWFF;First;SJF
2860;3;2.7344;7.8125;7.0;95.0698;LWFF;First;SJF
2860;2;0.0;0.0;0.0;0.0;LWFF;First;SJF
