# units: time(s); hostId; energy(Wh)
4760;10;0.0696
4760;9;0.0696
4760;8;0.0699
4760;7;0.0696
4760;6;0.0696
4760;5;0.0699
4760;4;0.0695
4760;3;0.0696
4760;2;0.0696
4760;1;0.0697
4760;0;0.0696
4770;11;0.0696
4770;10;0.0696
4770;9;0.0696
4770;8;0.0699
4770;7;0.0696
4770;6;0.0696
4770;5;0.0699
4770;4;0.0695
4770;3;0.0696
4770;2;0.0696
4770;1;0.0697
4770;0;0.0696
4780;11;0.0696
4780;10;0.0696
4780;9;0.0696
4780;8;0.0699
4780;7;0.0696
4780;6;0.0696
4780;5;0.0699
4780;4;0.0695
4780;3;0.0696
4780;2;0.0696
4780;1;0.0697
4780;0;0.0696
4790;11;0.0696
4790;10;0.0696
4790;9;0.0696
4790;8;0.0699
4790;7;0.0696
4790;6;0.0696
4790;5;0.0699
4790;4;0.0695
4790;3;0.0696
4790;2;0.0696
4790;1;0.0697
4790;0;0.0696
4800;11;0.0696
4800;10;0.0696
4800;9;0.0696
4800;8;0.0699
4800;7;0.0696
4800;6;0.0696
4800;5;0.0699
4800;4;0.0695
4800;3;0.0696
4800;2;0.0696
4800;1;0.0697
4800;0;0.0696
4810;11;0.0696
4810;10;0.0696
4810;9;0.0696
4810;8;0.0699
4810;7;0.0696
4810;6;0.0696
4810;5;0.0699
4810;4;0.0695
4810;3;0.0696
4810;2;0.0696
4810;1;0.0697
4810;0;0.0696
4820;11;0.0696
4820;10;0.0696
4820;9;0.0696
4820;8;0.0699
4820;7;0.0696
4820;6;0.0696
4820;5;0.0699
4820;4;0.0695
4820;3;0.0696
4820;2;0.0696
4820;1;0.0697
4820;0;0.0696
4830;11;0.0696
4830;10;0.0696
4830;9;0.0696
4830;8;0.0699
4830;7;0.0696
4830;6;0.0696
4830;5;0.0699
4830;4;0.0695
4830;3;0.0696
4830;2;0.0696
4830;1;0.0697
4830;0;0.0696
4840;11;0.0696
4840;10;0.0696
4840;9;0.0696
4840;8;0.0699
4840;7;0.0696
4840;6;0.0696
4840;5;0.0699
4840;4;0.0695
4840;3;0.0696
4840;2;0.0696
4840;1;0.0697
4840;0;0.0696
4850;11;0.0696
4850;10;0.0696
4850;9;0.0696
4850;8;0.0699
4850;7;0.0696
4850;6;0.0696
4850;5;0.0699
4850;4;0.0695
4850;3;0.0696
4850;2;0.0696
4850;1;0.0697
4850;0;0.0696
4860;11;0.0696
4860;10;0.0696
4860;9;0.0696
4860;8;0.0699
4860;7;0.0696
4860;6;0.0696
4860;5;0.0699
4860;4;0.0695
4860;3;0.0696
4860;2;0.0696
4860;1;0.0697
4860;0;0.0696
4870;11;0.0696
4870;10;0.0696
4870;9;0.0696
4870;8;0.0699
4870;7;0.0696
4870;6;0.0696
4870;5;0.0699
4870;4;0.0695
4870;3;0.0696
4870;2;0.0696
4870;1;0.0697
4870;0;0.0696
4880;11;0.0696
4880;10;0.0696
4880;9;0.0696
4880;8;0.0699
4880;7;0.0696
4880;6;0.0696
4880;5;0.0699
4880;4;0.0695
4880;3;0.0696
4880;2;0.0696
4880;1;0.0697
4880;0;0.0696
4890;11;0.0696
4890;10;0.0696
4890;9;0.0696
4890;8;0.0699
4890;7;0.0696
4890;6;0.0696
4890;5;0.0699
4890;4;0.0695
4890;3;0.0696
4890;2;0.0696
4890;1;0.0697
4890;0;0.0696
4900;11;0.0696
4900;10;0.0696
4900;9;0.0696
4900;8;0.0699
4900;7;0.0696
4900;6;0.0696
4900;5;0.0699
4900;4;0.0695
4900;3;0.0696
4900;2;0.0696
4900;1;0.0697
4900;0;0.0696
4910;11;0.0696
4910;10;0.0696
4910;9;0.0696
4910;8;0.0699
4910;7;0.0696
4910;6;0.0696
4910;5;0.0699
4910;4;0.0695
4910;3;0.0696
4910;2;0.0696
4910;1;0.0697
4910;0;0.0696
4920;11;0.0696
4920;10;0.0696
4920;9;0.0696
4920;8;0.0699
4920;7;0.0696
4920;6;0.0696
4920;5;0.0699
4920;4;0.0695
4920;3;0.0696
4920;2;0.0696
4920;1;0.0697
4920;0;0.0696
4930;11;0.0696
4930;10;0.0696
4930;9;0.0696
4930;8;0.0699
4930;7;0.0696
4930;6;0.0696
4930;5;0.0699
4930;4;0.0695
4930;3;0.0696
4930;2;0.0696
4930;1;0.0697
4930;0;0.0696
4940;11;0.0696
4940;10;0.0696
4940;9;0.0696
4940;8;0.0699
4940;7;0.0696
4940;6;0.0696
4940;5;0.0699
4940;4;0.0695
4940;3;0.0696
4940;2;0.0696
4940;1;0.0697
4940;0;0.0696
4950;11;0.0696
4950;10;0.0696
4950;9;0.0696
4950;8;0.0699
4950;7;0.0696
4950;6;0.0696
4950;5;0.0699
4950;4;0.0695
4950;3;0.0696
4950;2;0.0696
4950;1;0.0697
4950;0;0.0696
4960;11;0.0696
4960;10;0.0696
4960;9;0.0696
4960;8;0.0699
4960;7;0.0696
4960;6;0.0696
4960;5;0.0699
4960;4;0.0695
4960;3;0.0696
4960;2;0.0696
4960;1;0.0697
4960;0;0.0696
4970;11;0.0696
4970;10;0.0696
4970;9;0.0696
4970;8;0.0699
4970;7;0.0696
4970;6;0.0696
4970;5;0.0699
4970;4;0.0695
4970;3;0.0696
4970;2;0.0696
4970;1;0.0697
4970;0;0.0696
4980;11;0.0696
4980;10;0.0696
4980;9;0.0696
4980;8;0.0699
4980;7;0.0696
4980;6;0.0696
4980;5;0.0699
4980;4;0.0695
4980;3;0.0696
4980;2;0.0696
4980;1;0.0697
4980;0;0.0696
4990;11;0.0696
4990;10;0.0696
4990;9;0.0696
4990;8;0.0699
4990;7;0.0696
4990;6;0.0696
4990;5;0.0699
4990;4;0.0695
4990;3;0.0696
4990;2;0.0696
4990;1;0.0697
4990;0;0.0696
5000;11;0.0696
5000;10;0.0696
5000;9;0.0696
5000;8;0.0699
5000;7;0.0696
5000;6;0.0696
5000;5;0.0699
5000;4;0.0695
5000;3;0.0696
5000;2;0.0696
5000;1;0.0697
5000;0;0.0696
5010;11;0.0696
5010;10;0.0696
5010;9;0.0696
5010;8;0.0699
5010;7;0.0696
5010;6;0.0696
5010;5;0.0699
5010;4;0.0695
5010;3;0.0696
5010;2;0.0696
5010;1;0.0697
5010;0;0.0696
5020;11;0.0696
5020;10;0.0696
5020;9;0.0696
5020;8;0.0699
5020;7;0.0696
5020;6;0.0696
5020;5;0.0699
5020;4;0.0695
5020;3;0.0696
5020;2;0.0696
5020;1;0.0697
5020;0;0.0696
5030;11;0.0696
5030;10;0.0696
5030;9;0.0696
5030;8;0.0699
5030;7;0.0696
5030;6;0.0696
5030;5;0.0699
5030;4;0.0695
5030;3;0.0696
5030;2;0.0696
5030;1;0.0697
5030;0;0.0696
5040;11;0.0696
5040;10;0.0696
5040;9;0.0696
5040;8;0.0699
5040;7;0.0696
5040;6;0.0696
5040;5;0.0699
5040;4;0.0695
5040;3;0.0696
5040;2;0.0696
5040;1;0.0697
5040;0;0.0696
5050;11;0.0696
5050;10;0.0696
5050;9;0.0696
5050;8;0.0699
5050;7;0.0696
5050;6;0.0696
5050;5;0.0699
5050;4;0.0695
5050;3;0.0696
5050;2;0.0696
5050;1;0.0697
5050;0;0.0696
5060;11;0.0696
5060;10;0.0696
5060;9;0.0696
5060;8;0.0699
5060;7;0.0696
5060;6;0.0696
5060;5;0.0699
5060;4;0.0695
5060;3;0.0696
5060;2;0.0696
5060;1;0.0697
5060;0;0.0696
5070;11;0.0696
5070;10;0.0696
5070;9;0.0696
5070;8;0.0699
5070;7;0.0696
5070;6;0.0696
5070;5;0.0699
5070;4;0.0695
5070;3;0.0696
5070;2;0.0696
5070;1;0.0697
5070;0;0.0696
5080;11;0.0696
5080;10;0.0696
5080;9;0.0696
5080;8;0.0699
5080;7;0.0696
5080;6;0.0696
5080;5;0.0699
5080;4;0.0695
5080;3;0.0696
5080;2;0.0696
5080;1;0.0697
5080;0;0.0696
5090;11;0.0696
5090;10;0.0696
5090;9;0.0696
5090;8;0.0699
5090;7;0.0696
5090;6;0.0696
5090;5;0.0699
5090;4;0.0695
5090;3;0.0696
5090;2;0.0696
5090;1;0.0697
5090;0;0.0696
5100;11;0.0696
5100;10;0.0696
5100;9;0.0696
5100;8;0.0699
5100;7;0.0696
5100;6;0.0696
5100;5;0.0699
5100;4;0.0695
5100;3;0.0696
5100;2;0.0696
5100;1;0.0697
5100;0;0.0696
5110;11;0.0696
5110;10;0.0696
5110;9;0.0696
5110;8;0.0699
5110;7;0.0696
5110;6;0.0696
5110;5;0.0699
5110;4;0.0695
5110;3;0.0696
5110;2;0.0696
5110;1;0.0697
5110;0;0.0696
5120;11;0.0696
5120;10;0.0696
5120;9;0.0696
5120;8;0.0699
5120;7;0.0696
5120;6;0.0696
5120;5;0.0699
5120;4;0.0695
5120;3;0.0696
5120;2;0.0696
5120;1;0.0697
5120;0;0.0696
5130;11;0.0696
5130;10;0.0696
5130;9;0.0696
5130;8;0.0699
5130;7;0.0696
5130;6;0.0696
5130;5;0.0699
5130;4;0.0695
5130;3;0.0696
5130;2;0.0696
5130;1;0.0697
5130;0;0.0696
5140;11;0.0696
5140;10;0.0696
5140;9;0.0696
5140;8;0.0699
5140;7;0.0696
5140;6;0.0696
5140;5;0.0699
5140;4;0.0695
5140;3;0.0696
5140;2;0.0696
5140;1;0.0697
5140;0;0.0696
5150;11;0.0696
5150;10;0.0696
5150;9;0.0696
5150;8;0.0699
5150;7;0.0696
5150;6;0.0696
5150;5;0.0699
5150;4;0.0695
5150;3;0.0696
5150;2;0.0696
5150;1;0.0697
5150;0;0.0696
5160;11;0.0696
5160;10;0.0696
5160;9;0.0696
5160;8;0.0699
5160;7;0.0696
5160;6;0.0696
5160;5;0.0699
5160;4;0.0695
5160;3;0.0696
5160;2;0.0696
5160;1;0.0697
5160;0;0.0696
5170;11;0.0696
5170;10;0.0696
5170;9;0.0696
5170;8;0.0699
5170;7;0.0696
5170;6;0.0696
5170;5;0.0699
5170;4;0.0695
5170;3;0.0696
5170;2;0.0696
5170;1;0.0697
5170;0;0.0696
5180;11;0.0696
5180;10;0.0696
5180;9;0.0696
5180;8;0.0699
5180;7;0.0696
5180;6;0.0696
5180;5;0.0699
5180;4;0.0695
5180;3;0.0696
5180;2;0.0696
5180;1;0.0697
5180;0;0.0696
5190;11;0.0696
5190;10;0.0696
5190;9;0.0696
5190;8;0.0699
5190;7;0.0696
5190;6;0.0696
5190;5;0.0699
5190;4;0.0695
5190;3;0.0696
5190;2;0.0696
5190;1;0.0697
5190;0;0.0696
5200;11;0.0696
5200;10;0.0696
5200;9;0.0696
5200;8;0.0699
5200;7;0.0696
5200;6;0.0696
5200;5;0.0699
5200;4;0.0695
5200;3;0.0696
5200;2;0.0696
5200;1;0.0697
5200;0;0.0696
5210;11;0.0696
5210;10;0.0696
5210;9;0.0696
5210;8;0.0699
5210;7;0.0696
5210;6;0.0696
5210;5;0.0699
5210;4;0.0695
5210;3;0.0696
5210;2;0.0696
5210;1;0.0697
5210;0;0.0696
5220;11;0.0696
5220;10;0.0696
5220;9;0.0696
5220;8;0.0699
5220;7;0.0696
5220;6;0.0696
5220;5;0.0699
5220;4;0.0695
5220;3;0.0696
5220;2;0.0696
5220;1;0.0697
5220;0;0.0696
5230;11;0.0696
5230;10;0.0696
5230;9;0.0696
5230;8;0.0699
5230;7;0.0696
5230;6;0.0696
5230;5;0.0699
5230;4;0.0695
5230;3;0.0696
5230;2;0.0696
5230;1;0.0697
5230;0;0.0696
5240;11;0.0696
5240;10;0.0696
5240;9;0.0696
5240;8;0.0699
5240;7;0.0696
5240;6;0.0696
5240;5;0.0699
5240;4;0.0695
5240;3;0.0696
5240;2;0.0696
5240;1;0.0697
5240;0;0.0696
5250;11;0.0696
5250;10;0.0696
5250;9;0.0696
5250;8;0.0699
5250;7;0.0696
5250;6;0.0696
5250;5;0.0699
5250;4;0.0695
5250;3;0.0696
5250;2;0.0696
5250;1;0.0697
5250;0;0.0696
5260;11;0.0696
5260;10;0.0696
5260;9;0.0696
5260;8;0.0699
5260;7;0.0696
5260;6;0.0696
5260;5;0.0699
5260;4;0.0695
5260;3;0.0696
5260;2;0.0696
5260;1;0.0697
5260;0;0.0696
5270;11;0.0696
5270;10;0.0696
5270;9;0.0696
5270;8;0.0699
5270;7;0.0696
5270;6;0.0696
5270;5;0.0699
5270;4;0.0695
5270;3;0.0696
5270;2;0.0696
5270;1;0.0697
5270;0;0.0696
5280;11;0.0696
5280;10;0.0696
5280;9;0.0696
5280;8;0.0699
5280;7;0.0696
5280;6;0.0696
5280;5;0.0699
5280;4;0.0695
5280;3;0.0696
5280;2;0.0696
5280;1;0.0697
5280;0;0.0696
5290;11;0.0696
5290;10;0.0696
5290;9;0.0696
5290;8;0.0699
5290;7;0.0696
5290;6;0.0696
5290;5;0.0699
5290;4;0.0695
5290;3;0.0696
5290;2;0.0696
5290;1;0.0697
5290;0;0.0696
5300;11;0.0696
5300;10;0.0696
5300;9;0.0696
5300;8;0.0699
5300;7;0.0696
5300;6;0.0696
5300;5;0.0699
5300;4;0.0695
5300;3;0.0696
5300;2;0.0696
5300;1;0.0697
5300;0;0.0696
5310;11;0.0696
5310;10;0.0696
5310;9;0.0696
5310;8;0.0699
5310;7;0.0696
5310;6;0.0696
5310;5;0.0699
5310;4;0.0695
5310;3;0.0696
5310;2;0.0696
5310;1;0.0697
5310;0;0.0696
5320;11;0.0696
5320;10;0.0696
5320;9;0.0696
5320;8;0.0699
5320;7;0.0696
5320;6;0.0696
5320;5;0.0699
5320;4;0.0695
5320;3;0.0696
5320;2;0.0696
5320;1;0.0697
5320;0;0.0696
5330;11;0.0696
5330;10;0.0696
5330;9;0.0696
5330;8;0.0699
5330;7;0.0696
5330;6;0.0696
5330;5;0.0699
5330;4;0.0695
5330;3;0.0696
5330;2;0.0696
5330;1;0.0697
5330;0;0.0696
5340;11;0.0696
5340;10;0.0696
5340;9;0.0696
5340;8;0.0699
5340;7;0.0696
5340;6;0.0696
5340;5;0.0699
5340;4;0.0695
5340;3;0.0696
5340;2;0.0696
5340;1;0.0697
5340;0;0.0696
5350;11;0.0696
5350;10;0.0696
5350;9;0.0696
5350;8;0.0699
5350;7;0.0696
5350;6;0.0696
5350;5;0.0699
5350;4;0.0695
5350;3;0.0696
5350;2;0.0696
5350;1;0.0697
5350;0;0.0696
5360;11;0.0696
5360;10;0.0696
5360;9;0.0696
5360;8;0.0699
5360;7;0.0696
5360;6;0.0696
5360;5;0.0699
5360;4;0.0695
5360;3;0.0696
5360;2;0.0696
5360;1;0.0697
5360;0;0.0696
5370;11;0.0696
5370;10;0.0696
5370;9;0.0696
5370;8;0.0699
5370;7;0.0696
5370;6;0.0696
5370;5;0.0699
5370;4;0.0695
5370;3;0.0696
5370;2;0.0696
5370;1;0.0697
5370;0;0.0696
5380;11;0.0696
5380;10;0.0696
5380;9;0.0696
5380;8;0.0699
5380;7;0.0696
5380;6;0.0696
5380;5;0.0699
5380;4;0.0695
5380;3;0.0696
5380;2;0.0696
5380;1;0.0697
5380;0;0.0696
5390;11;0.0696
5390;10;0.0696
5390;9;0.0696
5390;8;0.0699
5390;7;0.0696
5390;6;0.0696
5390;5;0.0699
5390;4;0.0695
5390;3;0.0696
5390;2;0.0696
5390;1;0.0697
5390;0;0.0696
5400;11;0.0696
5400;10;0.0696
5400;9;0.0696
5400;8;0.0699
5400;7;0.0696
5400;6;0.0696
5400;5;0.0699
5400;4;0.0695
5400;3;0.0696
5400;2;0.0696
5400;1;0.0697
5400;0;0.0696
5410;11;0.0696
5410;10;0.0696
5410;9;0.0696
5410;8;0.0699
5410;7;0.0696
5410;6;0.0696
5410;5;0.0699
5410;4;0.0695
5410;3;0.0696
5410;2;0.0696
5410;1;0.0697
5410;0;0.0696
5420;11;0.0696
5420;10;0.0696
5420;9;0.0696
5420;8;0.0699
5420;7;0.0696
5420;6;0.0696
5420;5;0.0699
5420;4;0.0695
5420;3;0.0696
5420;2;0.0696
5420;1;0.0697
5420;0;0.0696
5430;11;0.0696
5430;10;0.0696
5430;9;0.0696
5430;8;0.0699
5430;7;0.0696
5430;6;0.0696
5430;5;0.0699
5430;4;0.0695
5430;3;0.0696
5430;2;0.0696
5430;1;0.0697
5430;0;0.0696
5440;11;0.0696
5440;10;0.0696
5440;9;0.0696
5440;8;0.0699
5440;7;0.0696
5440;6;0.0696
5440;5;0.0699
5440;4;0.0695
5440;3;0.0696
5440;2;0.0696
5440;1;0.0697
5440;0;0.0696
